,datetime,timestamp,open,high,low,close,volume,inflow_start_time,inflow_inflow_mean,inflow_inflow_mean_ma7,inflow_inflow_top10,inflow_inflow_total,outflow_start_time,outflow_outflow_mean,outflow_outflow_mean_ma7,outflow_outflow_top10,outflow_outflow_total,netflow_start_time,netflow_netflow_total,utxo_created_value_median,returns,volatility,volume_ma,target,hour,day_of_week,Time,zscore,signal,position,strategy_returns,equity,market,trades,fees,net_equity
25399,2025-03-05 02:00:00,1741140000000,87643.11,87888.88,87029.56,87466.55,1118.23188,1741140000000.0,11.1773167,5.19782047,357.4939418,357.67413439,1741140000000.0,6.5919812,9.42118631,224.95285682,230.71934199,1741140000000.0,126.9547924,68.88134473004874,-0.0020145337152002,0.0091644343603654,1996.930720416665,1,2,2,2025-03-05 02:00:00,1.1564433128098075,0,-1,0.0020145337152002,1.0101772305758363,0.934711357613101,0.0,0.0,1.0071466988841087
25400,2025-03-05 03:00:00,1741143600000,87466.55,87888.0,86777.0,86843.4,1006.57606,1741143600000.0,3.52718143,5.69931843,119.87080343,119.92416863,1741143600000.0,9.25466354,9.09574737,256.57422205,277.63990634,1741143600000.0,-157.71573770999998,99.40305135826031,-0.0071244378565292,0.0093406723605494,1962.961480833332,1,3,2,2025-03-05 03:00:00,-0.43131321327927685,0,-1,0.0071244378565292,1.0173741754791545,0.9280520646319944,0.0,0.0,1.014322052952717
25401,2025-03-05 04:00:00,1741147200000,86843.4,87398.0,86722.81,86915.94,1897.85746,1741147200000.0,8.56476063,6.07812353,347.36261148,351.15518577,1741147200000.0,6.53183753,8.18251029,200.98409243,215.55063841,1741147200000.0,135.60454736,68.13159803598201,0.0008352966373956,0.009178562316232,1987.5128274999984,1,4,2,2025-03-05 04:00:00,0.4913109400533569,0,-1,-0.0008352966373956,1.0165243662514036,0.9288272634009096,0.0,0.0,1.0134747931526493
25402,2025-03-05 05:00:00,1741150800000,86915.93,87245.0,86848.46,87145.98,684.96672,1741150800000.0,0.00403891,4.73626189,0.06475209,0.06866146,1741150800000.0,1.6505785,6.39002036,46.62859064,54.46909052,1741150800000.0,-54.40042906,49.61002214516103,0.0026466951861763,0.0090010480959369,1958.049385833332,1,5,2,2025-03-05 05:00:00,-0.907913489694483,0,-1,-0.0026466951861763,1.0138339361046151,0.9312855860477421,0.0,0.0,1.0107924342963013
25403,2025-03-05 06:00:00,1741154400000,87145.99,87588.6,87000.0,87490.12,549.24596,1741154400000.0,20.24916178,7.45008177,637.45971855,647.97317698,1741154400000.0,6.39256044,5.89626425,142.44726081,147.02889015,1741154400000.0,500.9442868299999,86.21717143012297,0.0039490060241447,0.0089195761861343,1945.3511474999984,1,6,2,2025-03-05 06:00:00,2.412377976571979,-1,-1,-0.0039490060241447,1.0098302997834556,0.9349632384372438,0.0,0.0,1.0068008088841052
25404,2025-03-05 07:00:00,1741158000000,87490.13,87727.27,87360.1,87619.49,751.77648,1741158000000.0,0.11058703,6.2410495,3.70144401,3.98113325,1741158000000.0,19.4772365,8.44158031,747.80401099,798.56669644,1741158000000.0,-794.58556319,77.03228617679548,0.0014786812499514,0.0086573719979747,1918.296913333332,1,7,2,2025-03-05 07:00:00,-1.1279616146904259,0,-1,-0.0014786812499514,1.008337082653533,0.9363457510473149,0.0,0.0,1.0053120714055723
25405,2025-03-05 08:00:00,1741161600000,87619.49,87924.68,87600.0,87760.0,607.65237,1741161600000.0,8.59180823,7.46069353,440.73755137,472.5494524,1741161600000.0,17.3062081,9.60072369,548.48024495,588.41107544,1741161600000.0,-115.86162303999998,74.47992016727834,0.0016036386424982,0.0085532048292515,1881.255252083332,1,8,2,2025-03-05 08:00:00,0.206398841602608,0,-1,-0.0016036386424982,1.0067200743431257,0.9378473112764334,0.0,0.0,1.0036999141200964
25406,2025-03-05 09:00:00,1741165200000,87760.0,88829.68,87673.04,88469.01,1438.43365,1741165200000.0,1.83969121,6.12674703,51.44470493,51.5113539,1741165200000.0,8.65645114,9.89564796,197.9059725,207.75482742,1741165200000.0,-156.24347352,45.73767685636923,0.0080789653600727,0.0086057012367395,1899.9000066666647,0,9,2,2025-03-05 09:00:00,-0.7831609526906695,0,-1,-0.0080789653600727,0.9985868177352178,0.9454241472172731,0.0,0.0,0.9955910572820121
25407,2025-03-05 10:00:00,1741168800000,88469.0,90660.0,88363.13,89926.07,3368.49428,1741168800000.0,14.49957478,7.6942318,737.99175332,739.47831371,1741168800000.0,9.59258038,9.9439218,291.28197893,354.92547396,1741168800000.0,384.55283975,90.60287988030636,0.0164697219964371,0.0090779560452874,2005.012008333332,0,10,2,2025-03-05 10:00:00,1.1816989294608913,0,-1,-0.0164697219964371,0.982140370457812,0.9609950200906603,0.0,0.0,0.9791939493464386
25408,2025-03-05 11:00:00,1741172400000,89926.07,90127.0,89564.0,89814.26,1336.71799,1741172400000.0,2.70219681,6.85672268,102.60055693,102.68347868,1741172400000.0,15.09924858,11.16783766,396.89896125,437.87820892,1741172400000.0,-335.19473024,103.79097644873478,-0.0012433546801279,0.0090928218245417,2013.505257083332,0,11,2,2025-03-05 11:00:00,-0.7255642893166144,0,-1,0.0012433546801279,0.9833615192839632,0.9598001624348509,0.0,0.0,0.9804114347261114
25409,2025-03-05 12:00:00,1741176000000,89814.26,90933.82,89814.26,90355.97,2250.85661,1741176000000.0,10.19930181,8.31318881,733.189847,744.54903232,1741176000000.0,15.89771923,13.20314348,565.57921417,588.2156115,1741176000000.0,156.33342082,108.72755504982943,0.0060314475674576,0.0090518820305276,2065.294331249999,0,12,2,2025-03-05 12:00:00,0.3275268713178107,0,-1,-0.0060314475674576,0.9774304258405466,0.965589146789814,0.0,0.0,0.974498134563025
25410,2025-03-05 13:00:00,1741179600000,90355.97,90588.0,89103.52,89473.92,3234.22601,1741179600000.0,0.00944109,5.42180014,0.43734799,0.6608764,1741179600000.0,17.76379767,14.82760594,448.31281372,479.62253696,1741179600000.0,-478.96166056,99.47816121220568,-0.009761944894178,0.0089384035753619,2098.9203237499983,1,13,2,2025-03-05 13:00:00,-0.9378386566640209,0,-1,0.009761944894178,0.9869720477954949,0.9561631187484354,0.0,0.0,0.9840111316521084
25411,2025-03-05 14:00:00,1741183200000,89473.92,89839.01,88157.25,88519.93,3303.02094,1741183200000.0,9.27997262,6.73171236,818.75574343,918.71728958,1741183200000.0,4.60427396,12.70289701,435.00690702,460.42739563,1741183200000.0,458.2898939500001,101.01400073934028,-0.0106622130784032,0.0093702415124977,1986.202144583332,1,14,2,2025-03-05 14:00:00,0.44411928502415665,0,-1,0.0106622130784032,0.9974953540715182,0.9459683038386291,0.0,0.0,0.9945028680093037
25412,2025-03-05 15:00:00,1741186800000,88519.94,89550.72,87926.06,88344.25,3436.16876,1741186800000.0,0.34186841,5.55314953,20.97348657,21.19584112,1741186800000.0,11.71354057,11.9039445,374.50721044,409.97391979,1741186800000.0,-388.77807867,89.39293936016968,-0.0019846378098129,0.0093561402787353,1928.341658333332,1,15,2,2025-03-05 15:00:00,-0.9065964080698863,0,-1,0.0019846378098129,0.9994750210663214,0.9440908993759463,0.0,0.0,0.9964765960031224
25413,2025-03-05 16:00:00,1741190400000,88344.25,89480.0,87600.0,88926.53,3228.25926,1741190400000.0,7.75789196,6.39860678,597.34301954,605.11557298,1741190400000.0,9.96887195,12.09143319,272.54401633,289.09728642,1741190400000.0,316.01828656000004,65.1873680366735,0.0065910345042263,0.0093507969055165,1966.1759924999983,1,16,2,2025-03-05 16:00:00,0.24291196861540768,0,-1,-0.0065910345042263,0.992887446716361,0.9503134350688592,0.0,0.0,0.9899087843762119
25414,2025-03-05 17:00:00,1741194000000,88927.14,90475.3,88785.63,89687.99,2097.96445,1741194000000.0,2.0262487,4.61670306,52.63058827,52.68246619,1741194000000.0,7.95909889,11.85807869,110.93826635,111.4273844,1741194000000.0,-58.74491821,102.39779614826556,0.0085627989757388,0.0084428327280161,1931.1514824999983,1,17,2,2025-03-05 17:00:00,-0.45660262566672866,0,-1,-0.0085627989757388,0.9843855511045942,0.9584507779772977,0.0,0.0,0.9814323944512805
25415,2025-03-05 18:00:00,1741197600000,89687.99,89943.4,88881.66,89712.0,1534.43714,1741197600000.0,7.31120791,5.27513321,386.89431204,387.49401921,1741197600000.0,5.4428108,10.47858758,224.77915266,250.36929675,1741197600000.0,137.12472246,121.55968248554191,0.0002677058544851,0.0079498108379837,1890.634837083332,1,18,2,2025-03-05 18:00:00,0.3618580317494805,0,-1,-0.0002677058544851,0.984122025329493,0.9587073608617981,0.0,0.0,0.9811696592535045
25416,2025-03-05 19:00:00,1741201200000,89712.01,90152.0,89472.26,89750.0,895.33123,1741201200000.0,0.93518256,3.95168761,71.52387836,72.00905704,1741201200000.0,4.73355942,8.88370761,146.18912521,156.20746095,1741201200000.0,-84.19840391000001,100.64683655884824,0.0004235776707686,0.0072614054321853,1746.1721279166652,1,19,2,2025-03-05 19:00:00,-0.5347508977815025,0,-1,-0.0004235776707686,0.9837051732142519,0.9591134478926606,0.0,0.0,0.9807540576946091
25417,2025-03-05 20:00:00,1741204800000,89750.0,90555.0,89677.8,90499.64,910.19826,1741204800000.0,14.38942445,6.00597094,999.14312664,1036.03856015,1741204800000.0,11.49263502,7.98782723,270.24150967,275.82324052,1741204800000.0,760.21531963,84.67931940112462,0.0083525348189414,0.006519054966992,1677.4154095833317,1,20,2,2025-03-05 20:00:00,1.4139201055031607,0,-1,-0.0083525348189414,0.975488741503407,0.9671244763614991,0.0,0.0,0.9725622752788968
25418,2025-03-05 21:00:00,1741208400000,90499.64,90700.0,89932.13,90377.54,650.85875,1741208400000.0,1.23894711,4.85725301,84.07197675,84.24840343,1741208400000.0,6.13897911,8.20707082,218.13418881,233.28120601,1741208400000.0,-149.03280258,94.7587696321388,-0.0013491766376088,0.0064088859740247,1593.3106499999983,1,21,2,2025-03-05 21:00:00,-0.6163589551030859,0,-1,0.0013491766376088,0.9768048481236938,0.9658196546123325,0.0,0.0,0.9738744335793228
25419,2025-03-05 22:00:00,1741212000000,90377.27,90536.91,90026.96,90449.46,542.42499,1741212000000.0,4.66279391,5.47452809,204.97780975,205.1629319,1741212000000.0,7.26842407,7.57205418,183.65825142,188.97902588,1741212000000.0,16.183906019999995,85.32289008019762,0.0007957729320804,0.0063997344758992,1588.1243166666648,1,22,2,2025-03-05 22:00:00,-0.14088502808210324,0,-1,-0.0007957729320804,0.9760275332656321,0.9665882277507443,0.0,0.0,0.9730994506658351
25420,2025-03-05 23:00:00,1741215600000,90449.47,91000.0,90296.04,90606.01,775.34311,1741215600000.0,4.23277692,4.97094022,186.10922702,186.24218459,1741215600000.0,5.41475406,6.92146591,170.59749057,173.27212997,1741215600000.0,12.970054619999985,94.5857752817678,0.0017308008251235,0.006350028466306,1594.333817916665,1,23,2,2025-03-05 23:00:00,-0.1284108073510111,0,-1,-0.0017308008251235,0.9743382240057127,0.96826119945289,0.0,0.0,0.9714152093336955
25421,2025-03-06 00:00:00,1741219200000,90606.0,90815.31,89986.73,90046.34,842.00257,1741219200000.0,5.60909154,5.48277491,346.99584333,347.76367517,1741219200000.0,17.3878985,8.26843728,595.65130795,608.57644746,1741219200000.0,-260.81277229000005,83.05050537745743,-0.0061769633162302,0.0063833822511732,1565.9603883333318,1,0,3,2025-03-06 00:00:00,0.022100641178259797,0,-1,0.0061769633162302,0.980356675472997,0.9622802855433404,0.0,0.0,0.977415605446578
25422,2025-03-06 01:00:00,1741222800000,90046.35,91903.01,90046.35,91057.19,1922.33779,1741222800000.0,1.62858899,4.67097221,76.39463776,76.54368239,1741222800000.0,10.04911001,8.92648003,364.87614217,371.81707035,1741222800000.0,-295.27338796,72.81297018376095,0.0112258865823975,0.006474530455132,1599.3076133333318,1,1,3,2025-03-06 01:00:00,-0.5394428046335294,0,-1,-0.0112258865823975,0.9693513026238408,0.9730827348893271,0.0,0.0,0.9664432487159693
25423,2025-03-06 02:00:00,1741226400000,91057.2,92000.0,90999.77,91812.0,1603.59852,1741226400000.0,5.77688887,5.36264454,469.44297937,473.70488695,1741226400000.0,6.79207568,9.22055378,517.07324725,543.36605417,1741226400000.0,-69.66116721999998,79.51879442426855,0.0082894058118858,0.0065644922311053,1619.5312233333318,0,2,3,2025-03-06 02:00:00,0.09173402822253954,0,-1,-0.0082894058118858,0.9613159563021118,0.9811490125673644,0.0,0.0,0.9584320084332054
25424,2025-03-06 03:00:00,1741230000000,91811.99,92025.0,91405.76,91605.01,970.85739,1741230000000.0,0.01347515,3.3089375,0.35299496,0.3773041,1741230000000.0,11.0266828,9.15398918,312.59009572,330.80048386,1741230000000.0,-330.42317976,98.87046132869972,-0.0022544983226594,0.0063402370976482,1618.0429454166651,0,3,3,2025-03-06 03:00:00,-0.7288473548908984,0,-1,0.0022544983226594,0.9634832415131405,0.9789370137642524,0.0,0.0,0.960592791788601
25425,2025-03-06 04:00:00,1741233600000,91605.02,92454.44,91526.36,92287.45,1011.95626,1741233600000.0,16.48420776,5.48683188,753.12835493,791.24197236,1741233600000.0,1.2836018,8.46036385,41.44254876,43.64246112,1741233600000.0,747.59951124,55.1933347987391,0.0074498108782479,0.0064195239735918,1581.1303954166651,0,4,3,2025-03-06 04:00:00,2.139727009964018,-1,-1,-0.0074498108782479,0.9563054735795063,0.9862299093785128,0.0,0.0,0.9534365571587679
25426,2025-03-06 05:00:00,1741237200000,92287.45,92810.64,92124.0,92737.98,1140.44077,1741237200000.0,0.0046227,4.82137885,0.07230399,0.07396314,1741237200000.0,8.41359716,8.62396,248.9715576,269.23510896,1741237200000.0,-269.16114582,10.15243360868639,0.0048818122074019,0.0064376072778238,1600.1084808333317,0,5,3,2025-03-06 05:00:00,-0.9218753830522398,0,-1,-0.0048818122074019,0.9516369698445807,0.9910444985894218,0.0,0.0,0.948782058935047
25427,2025-03-06 06:00:00,1741240800000,92737.99,92769.26,91784.35,91916.0,1461.30795,1741240800000.0,6.04621579,5.08044154,253.77184354,253.94106332,1741240800000.0,21.12953348,10.86892849,652.34537777,697.27460495,1741240800000.0,-443.33354163,50.13961052030039,-0.0088634667263617,0.006840763000961,1638.1110637499985,0,6,3,2025-03-06 06:00:00,0.2021476537232346,0,-1,0.0088634667263617,0.9600717724623737,0.9822604086518306,0.0,0.0,0.9571915571449866
25428,2025-03-06 07:00:00,1741244400000,91916.01,91993.83,91265.96,91346.48,878.69496,1741244400000.0,1.62863108,4.51180433,61.82223546,61.88798117,1741244400000.0,5.39600498,9.15580084,152.50045531,178.06816434,1741244400000.0,-116.18018317,54.92035181106205,-0.0061960920840767,0.0070464231882331,1643.3993337499985,0,7,3,2025-03-06 07:00:00,-0.5992824354775522,0,-1,0.0061960920840767,0.9660204655718733,0.976174232709281,0.0,0.0,0.9631224041751576
25429,2025-03-06 08:00:00,1741248000000,91346.49,91590.99,91121.34,91156.08,1002.72035,1741248000000.0,13.13023079,6.15489602,782.02221924,827.20453997,1741248000000.0,44.6563454,14.09969161,1338.24661448,1384.34670742,1741248000000.0,-557.14216745,44.64491357438888,-0.002084371505065,0.0070900812144743,1659.860499583332,0,8,3,2025-03-06 08:00:00,1.3898989646408413,0,-1,0.002084371505065,0.9680340111036209,0.9741395229546431,0.0,0.0,0.96512990907031
25430,2025-03-06 09:00:00,1741251600000,91156.08,91176.0,90613.17,90752.14,1048.44799,1741251600000.0,0.83258116,5.44856635,33.18401746,33.30324641,1741251600000.0,10.30616131,14.60170385,295.03346447,319.49100063,1741251600000.0,-286.18775422,55.93939891052596,-0.0044313006877874,0.0070533780001603,1643.6110970833315,1,9,3,2025-03-06 09:00:00,-0.9273449014772935,0,-1,0.0044313006877874,0.972323660882826,0.9698228178165733,0.0,0.0,0.9694066899001775
25431,2025-03-06 10:00:00,1741255200000,90752.14,91667.5,90613.37,91290.88,1054.01322,1741255200000.0,21.78082452,8.55818769,1822.01624401,1916.71255777,1741255200000.0,11.34483766,14.64715454,308.10386576,351.68996759,1741255200000.0,1565.0225901800002,68.6156695075331,0.0059363889380459,0.0063468510196101,1547.1743862499982,0,10,3,2025-03-06 10:00:00,2.144904622256938,-1,-1,-0.0059363889380459,0.9665515694581608,0.9755800632641242,0.0,0.0,0.9636519147497863
25432,2025-03-06 11:00:00,1741258800000,91290.89,91606.53,91003.71,91350.0,789.74756,1741258800000.0,3.26301328,6.66944562,240.25292173,241.46298292,1741258800000.0,9.50865421,15.82216203,288.38918189,304.27693486,1741258800000.0,-62.81395193999998,50.09908385407757,0.0006476002860307,0.0063340865866449,1524.383951666665,0,11,3,2025-03-06 11:00:00,-0.5618840592999264,0,-1,-0.0006476002860307,0.9659256303853162,0.9762118491921399,0.0,0.0,0.9630278534941602
25433,2025-03-06 12:00:00,1741262400000,91350.0,91399.01,89829.02,90102.02,1644.55126,1741262400000.0,10.463327,8.16354623,618.16119268,638.26294672,1741262400000.0,15.68919524,16.86153318,395.71176781,407.91907621,1741262400000.0,230.34387050999996,70.69071206994333,-0.0136615216201422,0.0068698007031644,1499.1212287499984,0,12,3,2025-03-06 12:00:00,0.3748611638706609,0,-1,0.0136615216201422,0.9791216442682746,0.9628753099085624,0.0,0.0,0.9761842793354698
25434,2025-03-06 13:00:00,1741266000000,90102.02,90471.02,89450.06,89569.13,1518.79331,1741266000000.0,1.62918517,7.53254186,91.01472851,91.23436971,1741266000000.0,5.68238461,14.65479763,172.51969568,204.56584582,1741266000000.0,-113.33147611,82.41929595336329,-0.0059142958171193,0.0066765663576659,1427.6448662499986,0,13,3,2025-03-06 13:00:00,-0.9599843685691173,0,-1,0.0059142958171193,0.9849124593134214,0.9571805804907627,0.0,0.0,0.9819577219354811
25435,2025-03-06 14:00:00,1741269600000,89569.13,90387.37,89117.68,89803.99,2999.48127,1741269600000.0,4.44899977,7.93545167,420.05881367,427.10397828,1741269600000.0,2.86325737,14.29297654,258.86337437,292.05225127,1741269600000.0,135.05172700999998,100.2601008798221,0.00262210875555,0.0062878580976532,1414.9973799999989,0,14,3,2025-03-06 14:00:00,-0.56672641291104,0,-1,-0.00262210875555,0.9823299117304054,0.95969041207151,0.0,0.0,0.9793829219952142
25436,2025-03-06 15:00:00,1741273200000,89803.99,91457.03,89631.91,90820.69,2271.16246,1741273200000.0,0.03798289,6.06513054,1.99132906,2.16502453,1741273200000.0,16.70586412,10.30005065,500.86761165,534.58765175,1741273200000.0,-532.42262722,93.84917704400476,0.011321323250782,0.0066258157373498,1366.455450833332,0,15,3,2025-03-06 15:00:00,-0.973183010357183,0,-1,-0.011321323250782,0.9712086372607933,0.9705553774472477,0.0,0.0,0.968295011349011
25437,2025-03-06 16:00:00,1741276800000,90820.69,91066.44,89220.0,89316.02,1916.09183,1741276800000.0,9.35872221,7.28315069,907.24738952,973.30711004,1741276800000.0,5.67209929,9.63804179,173.03427156,198.52347508,1741276800000.0,774.78363496,64.32060142966667,-0.0165674803835997,0.0074389828278696,1311.7818079166652,1,16,3,2025-03-06 16:00:00,0.3502982061444393,0,-1,0.0165674803835997,0.9872991173069942,0.9544757202701932,0.0,0.0,0.9843372199550732
25438,2025-03-06 17:00:00,1741280400000,89316.03,89360.8,88007.19,88628.01,2520.88804,1741280400000.0,0.95871109,4.30856306,45.88086521,46.01813253,1741280400000.0,8.06880513,9.17003714,197.98237912,225.92654363,1741280400000.0,-179.9084111,89.81496537692232,-0.0077030973838736,0.0073855485753472,1329.4036241666652,1,17,3,2025-03-06 17:00:00,-0.564293340820113,0,-1,0.0077030973838736,0.9949043785546224,0.9471233008464089,0.0,0.0,0.9919196654189586
25439,2025-03-06 18:00:00,1741284000000,88628.0,88965.18,88140.07,88428.41,1182.1183,1741284000000.0,9.80474382,5.24309599,682.16938922,735.35578686,1741284000000.0,14.13055463,9.83030863,470.64706423,494.56941194,1741284000000.0,240.78637492,85.93934228729155,-0.0022521096885734,0.0073925267768406,1314.7236724999984,0,18,3,2025-03-06 18:00:00,0.7596902799681894,0,-1,0.0022521096885734,0.9971450123447695,0.9449902752842991,0.0,0.0,0.9941535773077351
25440,2025-03-06 19:00:00,1741287600000,88428.41,89395.83,87836.0,88526.18,1528.60773,1741287600000.0,0.04952334,3.75540976,1.84535781,1.88188691,1741287600000.0,4.6289928,8.25027971,127.38734911,138.86978412,1741287600000.0,-136.98789721,101.65911107582087,0.0011056401443834,0.0073978378811243,1341.1101933333318,0,19,3,2025-03-06 19:00:00,-0.6039985695503711,0,-1,-0.0011056401443834,0.9960425287893494,0.9460350944687054,0.0,0.0,0.9930544012029814
25441,2025-03-06 20:00:00,1741291200000,88526.23,89370.46,88461.22,89045.44,1217.7098,1741291200000.0,8.92958104,4.79832345,303.34367994,303.60575536,1741291200000.0,12.2356259,9.18645703,388.89273234,416.01128061,1741291200000.0,-112.40552524999998,84.45078665320692,0.0058656094728137,0.0072843281502524,1353.9231741666651,0,20,3,2025-03-06 20:00:00,0.6685678809787484,0,-1,-0.0058656094728137,0.9902001322971573,0.9515841668804353,0.0,0.0,0.9872295319002659
25442,2025-03-06 21:00:00,1741294800000,89047.25,89940.0,88971.09,89939.0,1000.11785,1741294800000.0,0.02378907,4.16615049,1.9176175,2.06964872,1741294800000.0,12.27234888,10.53061296,351.72077687,392.71516408,1741294800000.0,-390.6455153600001,84.32488466352876,0.0100348765753754,0.0076005550344945,1368.4756366666652,0,21,3,2025-03-06 21:00:00,-0.6631470211635255,0,-1,-0.0100348765753754,0.980263596184635,0.961133196546162,0.0,0.0,0.9773228053960811
25443,2025-03-06 22:00:00,1741298400000,89939.19,90781.2,89515.13,90313.66,1969.31411,1741298400000.0,13.28265848,6.05824701,661.54953646,677.41558236,1741298400000.0,9.87369199,9.55458837,272.28559545,276.46337581,1741298400000.0,400.95220655,91.13839682630169,0.0041657123161253,0.0076502336618148,1427.9293499999983,0,22,3,2025-03-06 22:00:00,1.1164759226595982,0,-1,-0.0041657123161253,0.9761801000489594,0.9651370009404513,0.0,0.0,0.9732515597488125
25444,2025-03-06 23:00:00,1741302000000,90313.66,90571.78,89889.24,89931.89,847.48773,1741302000000.0,0.04068085,4.72709824,1.4344417,1.54587237,1741302000000.0,5.89382815,9.58626393,194.03690195,200.39015705,1741302000000.0,-198.84428468,41.05685853935829,-0.0042271567778341,0.0076870377861253,1430.9353758333318,0,23,3,2025-03-06 23:00:00,-0.7243996052462396,0,-1,0.0042271567778341,0.980306566375268,0.9610572155253874,0.0,0.0,0.9773656466761422
25445,2025-03-07 00:00:00,1741305600000,89931.88,91283.02,84667.03,85529.22,9907.82883,1741305600000.0,12.53783774,6.38125919,362.10626793,363.59729447,1741305600000.0,10.34958041,9.91208897,282.61631219,341.53615345,1741305600000.0,22.06114102000004,55.96375300596832,-0.0489556040688125,0.0125406061812751,1808.6781366666653,1,0,4,2025-03-07 00:00:00,0.9945237862901798,0,-1,0.0489556040688125,1.0282980665047927,0.9140080789946511,0.0,0.0,1.0252131723052784
25446,2025-03-07 01:00:00,1741309200000,85529.23,88983.8,85200.0,88263.85,5350.69975,1741309200000.0,3.67392856,5.50542844,102.7130922,102.86999977,1741309200000.0,8.26498801,9.07415088,162.4972946,190.09472433,1741309200000.0,-87.22472455999998,81.3094692097797,0.0319730496782268,0.0141131310610502,1951.5265516666648,1,1,4,2025-03-07 01:00:00,-0.3022700576174447,0,-1,-0.0319730496782268,0.9954202413404104,0.9432317047106478,0.0,0.0,0.9924339806163892
25447,2025-03-07 02:00:00,1741312800000,88263.84,88460.0,87235.0,87235.0,2042.75158,1741312800000.0,14.25048868,7.53413777,724.5411637,726.77492261,1741312800000.0,14.52024836,10.48718739,595.15066716,653.41117631,1741312800000.0,73.3637463,79.49799320643993,-0.011656527559131,0.0141172649342009,1969.824595833332,1,2,4,2025-03-07 02:00:00,1.0614738245714088,0,-1,0.011656527559131,1.0070233848165118,0.932236898350042,0.0,0.0,1.0040023146620622
25448,2025-03-07 03:00:00,1741316400000,87235.01,87694.0,86778.57,86991.25,1392.05525,1741316400000.0,0.17478573,6.28345273,2.09684156,2.09742871,1741316400000.0,11.73306953,10.41539362,152.42713693,152.52990386,1741316400000.0,-150.43247515,68.7874116152226,-0.0027941766492807,0.0141180648425342,1987.3745066666647,1,3,4,2025-03-07 03:00:00,-0.9553202860698154,0,-1,0.0027941766492807,1.0098371860436457,0.9296320637770744,0.0,0.0,1.0068076744855148
25449,2025-03-07 04:00:00,1741320000000,86991.26,87885.65,86857.14,87636.41,973.84984,1741320000000.0,9.95191034,7.70175577,878.95087455,965.33530311,1741320000000.0,3.24665062,9.12600815,302.89433282,350.63826661,1741320000000.0,614.6970365,92.76533619657155,0.0074163780840026,0.0141170879120415,1985.786739166665,1,4,4,2025-03-07 04:00:00,0.3596104075400738,0,-1,-0.0074163780840026,1.0023478516686608,0.9365265666410568,0.0,0.0,0.9993408081136548
25450,2025-03-07 05:00:00,1741323600000,87636.41,88450.0,87587.34,88221.21,1066.61425,1741323600000.0,1.41200914,6.00594872,24.0017363,24.00415535,1741323600000.0,3.2048127,8.17331111,58.65616939,60.89144139,1741323600000.0,-36.88728603999999,44.077567362800885,0.006673025515308,0.0141600291838536,1982.7106341666647,1,5,4,2025-03-07 05:00:00,-0.7371571275397995,0,-1,-0.006673025515308,0.9956591588792617,0.9427760323160164,0.0,0.0,0.9926721814026239
25451,2025-03-07 06:00:00,1741327200000,88221.21,88357.52,87801.47,88208.23,1036.79142,1741327200000.0,16.82119268,8.4031647,647.2959446,656.02651462,1741327200000.0,9.77592736,8.72789671,394.45249223,410.5889492,1741327200000.0,245.4375654199999,94.0907745178482,-0.0001471301515816,0.0140874258074318,1965.0224454166648,1,6,4,2025-03-07 06:00:00,1.4884088910473836,0,-1,0.0001471301515816,0.9958056503622312,0.9426373215354742,0.0,0.0,0.9928182334111445
25452,2025-03-07 07:00:00,1741330800000,88208.23,88612.96,88100.36,88365.18,873.47903,1741330800000.0,0.02531591,6.61566158,0.54520065,0.58226595,1741330800000.0,11.05003104,8.82796109,351.65892603,397.80111739,1741330800000.0,-397.21885144,100.1460806523924,0.0017793124292371,0.0140687885077036,1964.8051149999983,1,7,4,2025-03-07 07:00:00,-1.1392660271900916,0,-1,-0.0017793124292371,0.9940338009914371,0.9443145678379451,0.0,0.0,0.9910516995884628
25453,2025-03-07 08:00:00,1741334400000,88365.19,88486.65,87985.3,88365.78,731.44291,1741334400000.0,0.3673162,6.14328838,11.68886861,11.75411824,1741334400000.0,11.28225397,9.25899908,323.06163666,338.4676191,1741334400000.0,-326.71350085999995,86.65802574271052,6.79000484127279e-06,0.0140701017384238,1953.501888333332,1,8,4,2025-03-07 08:00:00,-0.9949213119529973,0,-1,-6.79000484127279e-06,0.994027051497116,0.9443209797384324,0.0,0.0,0.9910449703426246
25454,2025-03-07 09:00:00,1741338000000,88365.77,89704.0,88357.55,88933.7,1315.00452,1741338000000.0,3.91523342,4.66682335,191.53151295,191.84643735,1741338000000.0,11.88234308,8.88215547,356.90427418,403.99966458,1741338000000.0,-212.15322723,100.35776834706974,0.0064269222769266,0.0141360482609411,1964.608410416665,0,9,4,2025-03-07 09:00:00,-0.13071646784124885,0,-1,-0.0064269222769266,0.9876385168959815,0.9503900572796825,0.0,0.0,0.9846756013452935
25455,2025-03-07 10:00:00,1741341600000,88933.71,89285.27,88740.73,89263.4,627.13976,1741341600000.0,10.85238503,6.19219467,685.15097829,803.07649229,1741341600000.0,8.1126256,8.3649492,239.7209001,275.82927053,1741341600000.0,527.24722176,103.85334545991782,0.0037072560795288,0.014097503398215,1946.8220162499983,0,10,4,2025-03-07 10:00:00,0.7945624705928952,0,-1,-0.0037072560795288,0.9839770879998421,0.9539133965974563,0.0,0.0,0.9810251567358426
