datetime,timestamp,open,high,low,close,volume,returns,volatility,volume_ma,target,hour,day_of_week
2022-06-28 17:00:00,1656435600000,1189.22,1190.25,1173.01,1178.78,48345.5882,-0.008787198439326294,0.00844061238786743,43145.605225,0,17,1
2022-06-28 18:00:00,1656439200000,1178.78,1179.0,1154.2,1162.44,89429.6146,-0.013861789307589079,0.0085891251953038,44283.91664166667,0,18,1
2022-06-28 19:00:00,1656442800000,1162.43,1163.26,1151.22,1156.23,44560.9804,-0.005342211210901282,0.008629940981572074,44706.744287500005,0,19,1
2022-06-28 20:00:00,1656446400000,1156.22,1165.96,1154.14,1161.75,31661.2655,0.004774136633714621,0.008618786989818748,45382.58860416667,0,20,1
2022-06-28 21:00:00,1656450000000,1161.75,1168.41,1161.29,1167.22,19076.5,0.0047084140305573285,0.008702304106337716,45711.31734583334,0,21,1
2022-06-28 22:00:00,1656453600000,1167.23,1167.79,1145.52,1148.25,41195.9375,-0.016252291770189053,0.00919646216166896,45561.307725,1,22,1
2022-06-28 23:00:00,1656457200000,1148.26,1151.97,1136.32,1144.05,46065.9949,-0.0036577400391900605,0.009108938421456084,46002.717545833344,0,23,1
2022-06-29 00:00:00,1656460800000,1144.05,1152.2,1133.03,1141.38,57600.354,-0.002333814081552199,0.009071247917138654,46392.89678333333,0,0,2
2022-06-29 01:00:00,1656464400000,1141.37,1154.26,1138.57,1151.0,29836.2531,0.008428393698855619,0.009003345665145676,45103.32317916667,0,1,2
2022-06-29 02:00:00,1656468000000,1151.0,1156.8,1145.32,1150.46,27703.9688,-0.0004691572545612033,0.00896384754029506,44362.282725,0,2,2
2022-06-29 03:00:00,1656471600000,1150.47,1153.04,1141.16,1144.89,32491.0972,-0.0048415416442118,0.008889087955710447,44681.42769583333,0,3,2
2022-06-29 04:00:00,1656475200000,1144.9,1155.33,1143.86,1150.01,31117.5483,0.004472045349334763,0.008904348855003632,44974.93425416666,0,4,2
2022-06-29 05:00:00,1656478800000,1150.0,1152.89,1126.03,1133.25,41620.4926,-0.014573786314901582,0.009309854823289436,45837.994529166666,0,5,2
2022-06-29 06:00:00,1656482400000,1133.25,1134.91,1114.5,1119.61,67636.3625,-0.012036179130818558,0.009019017383473972,47201.542025,0,6,2
2022-06-29 07:00:00,1656486000000,1119.6,1132.64,1117.11,1130.59,49194.3452,0.009806986361322156,0.009182511070898212,47312.7588125,0,7,2
2022-06-29 08:00:00,1656489600000,1130.59,1134.46,1123.18,1125.16,33875.7721,-0.0048028020767916235,0.008435820015114032,45894.3612875,0,8,2
2022-06-29 09:00:00,1656493200000,1125.15,1142.44,1123.26,1129.56,54119.4141,0.003910554943296729,0.008557957594339465,46328.339812499995,0,9,2
2022-06-29 10:00:00,1656496800000,1129.55,1134.95,1124.7,1127.65,40278.7669,-0.0016909238995713727,0.00855393251070898,46628.135525,0,10,2
2022-06-29 11:00:00,1656500400000,1127.66,1128.78,1102.4,1117.95,82985.9951,-0.008601959827960859,0.008567331062787445,48682.056275,0,11,2
2022-06-29 12:00:00,1656504000000,1117.94,1123.99,1104.36,1106.62,70038.9327,-0.010134621405250788,0.008651481932716918,50092.45367083334,0,12,2
2022-06-29 13:00:00,1656507600000,1106.62,1116.5,1090.2,1110.55,113444.0031,0.0035513545751930664,0.008586757841503964,52381.8819875,1,13,2
2022-06-29 14:00:00,1656511200000,1110.54,1122.94,1108.61,1116.19,78320.3129,0.00507856467516099,0.008141352364610407,51609.750545833325,0,14,2
2022-06-29 15:00:00,1656514800000,1116.19,1118.41,1103.82,1114.26,54430.1785,-0.0017290963008090854,0.007594800996145232,51487.85677916667,0,15,2
2022-06-29 16:00:00,1656518400000,1114.27,1115.37,1094.81,1099.22,56806.7039,-0.01349774738391396,0.007753642999627136,51743.18258749999,1,16,2
2022-06-29 17:00:00,1656522000000,1099.23,1105.0,1087.42,1104.99,57020.0085,0.005249176688924884,0.007846254348707834,52104.616766666666,0,17,2
2022-06-29 18:00:00,1656525600000,1104.99,1111.5,1100.43,1103.65,32978.6626,-0.0012126806577433813,0.007477268782195888,49752.493766666674,0,18,2
2022-06-29 19:00:00,1656529200000,1103.66,1119.0,1101.51,1117.95,42435.6003,0.012957006297286133,0.008047099998219542,49663.93626250001,0,19,2
2022-06-29 20:00:00,1656532800000,1117.95,1122.69,1105.31,1109.7,44750.012,-0.007379578693143651,0.008025979037257505,50209.3007,0,20,2
2022-06-29 21:00:00,1656536400000,1109.69,1118.45,1107.81,1114.0,15769.6183,0.003874921149860322,0.00799799850922018,50071.5139625,0,21,2
2022-06-29 22:00:00,1656540000000,1114.0,1119.66,1104.16,1109.07,142936.9672,-0.004425493716337603,0.007419440209087359,54310.72353333334,0,22,2
2022-06-29 23:00:00,1656543600000,1109.06,1109.46,1092.73,1100.21,38126.4261,-0.007988675196335615,0.007528128436211526,53979.90816666667,0,23,2
2022-06-30 00:00:00,1656547200000,1100.21,1106.62,1088.13,1092.41,56172.2435,-0.00708955563028868,0.007610436787053193,53920.403562499996,0,0,3
2022-06-30 01:00:00,1656550800000,1092.4,1099.14,1077.0,1086.85,48939.4595,-0.005089664137091554,0.0073152050348482415,54716.37049583334,0,1,3
2022-06-30 02:00:00,1656554400000,1086.84,1097.2,1085.49,1092.68,27950.6246,0.0053641256843171,0.007475936204214047,54726.647820833336,0,2,3
2022-06-30 03:00:00,1656558000000,1092.69,1094.81,1086.91,1093.93,21926.9743,0.00114397627850793,0.007480961747951371,54286.47603333333,0,3,3
2022-06-30 04:00:00,1656561600000,1093.92,1097.2,1088.14,1091.53,23999.6781,-0.0021939246569707693,0.007358053947179432,53989.89810833334,0,4,3
2022-06-30 05:00:00,1656565200000,1091.54,1096.62,1083.48,1089.24,35466.416,-0.002097972570611839,0.006866159864492998,53733.47825000001,0,5,3
2022-06-30 06:00:00,1656568800000,1089.25,1092.35,1055.55,1060.55,92722.3014,-0.026339466049722815,0.008283463233130344,54778.72570416667,0,6,3
2022-06-30 07:00:00,1656572400000,1060.72,1062.71,1052.5,1057.42,53390.9598,-0.0029512988543679564,0.007877335615151882,54953.58464583333,0,7,3
2022-06-30 08:00:00,1656576000000,1057.42,1057.57,1042.0,1049.29,53214.0036,-0.007688524900228977,0.007931803350453242,55759.34429166667,0,8,3
2022-06-30 09:00:00,1656579600000,1049.3,1051.41,1015.79,1028.82,113276.7194,-0.019508429509477843,0.0084822625286154,58224.232012500004,1,9,3
2022-06-30 10:00:00,1656583200000,1028.82,1029.67,1012.11,1021.98,54041.7274,-0.006648393304951261,0.008487758596449783,58797.6887,1,10,3
2022-06-30 11:00:00,1656586800000,1021.98,1030.3,1011.87,1018.49,76128.3976,-0.00341493962699857,0.008432847911006907,58511.95547083334,1,11,3
2022-06-30 12:00:00,1656590400000,1018.48,1041.67,1014.0,1032.31,66339.7622,0.01356910720772908,0.009030533939811729,58357.82336666667,0,12,3
2022-06-30 13:00:00,1656594000000,1032.31,1037.31,998.0,1007.67,98972.1391,-0.023868799101045224,0.009879697663022456,57754.82903333334,1,13,3
2022-06-30 14:00:00,1656597600000,1007.67,1029.0,1007.11,1026.87,59473.5108,0.019053856917443213,0.010806167186610193,56969.5456125,0,14,3
2022-06-30 15:00:00,1656601200000,1026.87,1040.91,1024.08,1032.22,86738.6533,0.0052100071089817845,0.010945118418275763,58315.7320625,0,15,3
2022-06-30 16:00:00,1656604800000,1032.22,1046.0,1024.9,1034.39,71054.074,0.002102265021022731,0.01076397867119371,58909.37248333334,0,16,3
2022-06-30 17:00:00,1656608400000,1034.39,1041.0,1030.0,1034.05,34422.3534,-0.00032869613975405887,0.010649585361072767,57967.80352083334,1,17,3
2022-06-30 18:00:00,1656612000000,1034.06,1035.31,1017.77,1021.88,35760.9694,-0.011769256805763684,0.010802128615174942,58083.732970833335,1,18,3
2022-06-30 19:00:00,1656615600000,1021.89,1026.16,1012.21,1020.86,60380.4075,-0.000998160253650071,0.010259599114026196,58831.43327083333,1,19,3
2022-06-30 20:00:00,1656619200000,1020.9,1032.36,1005.24,1011.61,48227.6317,-0.009060987794604514,0.010291313047163842,58976.33409166667,1,20,3
2022-06-30 21:00:00,1656622800000,1011.61,1036.75,1011.28,1021.9,30160.928,0.010171904192326942,0.010571874059568614,59575.97199583334,1,21,3
2022-06-30 22:00:00,1656626400000,1021.89,1032.67,1014.58,1023.74,44128.6838,0.001800567570212408,0.010625334282218636,55458.9601875,1,22,3
2022-06-30 23:00:00,1656630000000,1023.75,1082.3,1017.74,1071.01,127781.7472,0.04617383319983581,0.014592252604662669,59194.59856666666,0,23,3
2022-07-01 00:00:00,1656633600000,1071.02,1117.0,1050.46,1095.75,211074.3902,0.023099690945929563,0.015328815337579937,65648.85467916667,0,0,4
2022-07-01 01:00:00,1656637200000,1095.74,1103.5,1085.0,1096.59,86169.891,0.0007665982203968191,0.01528686074939788,67200.12265833333,0,1,4
2022-07-01 02:00:00,1656640800000,1096.59,1108.6,1090.55,1092.57,56415.1718,-0.0036659097748474867,0.01527261454526719,68386.14545833333,0,2,4
2022-07-01 03:00:00,1656644400000,1092.57,1093.2,1054.1,1054.52,76987.419,-0.03482614386263572,0.01684987338107892,70680.33065416667,1,3,4
2022-07-01 04:00:00,1656648000000,1054.52,1064.95,1045.41,1050.53,95466.4782,-0.0037837120206349883,0.01685628586132555,73658.11399166666,0,4,4
2022-07-01 05:00:00,1656651600000,1050.53,1063.0,1047.13,1056.85,58621.9933,0.006016010965893326,0.01692413507026817,74622.9297125,0,5,4
2022-07-01 06:00:00,1656655200000,1056.85,1059.57,1049.99,1055.87,47272.2848,-0.0009272839097317354,0.016050102278368953,72729.17902083333,0,6,4
2022-07-01 07:00:00,1656658800000,1055.86,1076.43,1050.93,1066.81,74197.1765,0.010361124002007838,0.016175437289610094,73596.10471666667,0,7,4
2022-07-01 08:00:00,1656662400000,1066.81,1086.44,1062.42,1070.13,75808.8851,0.003112081814006462,0.016087921587095853,74537.5581125,0,8,4
2022-07-01 09:00:00,1656666000000,1070.13,1075.03,1060.19,1063.6,54422.7879,-0.006102062366254768,0.01557138735566016,72085.31096666666,0,9,4
2022-07-01 10:00:00,1656669600000,1063.59,1068.6,1036.16,1039.5,69718.4605,-0.022658894321173295,0.016263320371360534,72738.50817916666,1,10,4
2022-07-01 11:00:00,1656673200000,1039.51,1051.97,1033.44,1050.22,52155.433,0.010312650312650273,0.016348539892025143,71739.63465416666,1,11,4
2022-07-01 12:00:00,1656676800000,1050.21,1055.87,1043.0,1049.67,62802.2501,-0.0005236997962331236,0.01614451745802637,71592.23831666667,1,12,4
2022-07-01 13:00:00,1656680400000,1049.67,1074.23,1044.69,1061.29,105480.6668,0.011070145855363922,0.015378624425228526,71863.42697083333,1,13,4
2022-07-01 14:00:00,1656684000000,1061.29,1066.86,1045.18,1057.42,85555.6544,-0.003646505667630806,0.014995104063687158,72950.18295416667,1,14,4
2022-07-01 15:00:00,1656687600000,1057.42,1065.18,1052.56,1056.86,44626.4982,-0.0005295908910368796,0.014976280449646598,71195.509825,1,15,4
2022-07-01 16:00:00,1656691200000,1056.86,1071.59,1054.82,1064.51,39084.2479,0.00723842325378965,0.015027978475184745,69863.4337375,1,16,4
2022-07-01 17:00:00,1656694800000,1064.52,1083.1,1062.0,1074.2,55570.9867,0.009102779682671036,0.015106530751084219,70744.62679166667,0,17,4
2022-07-01 18:00:00,1656698400000,1074.19,1077.42,1068.08,1071.35,32517.7977,-0.0026531372183952184,0.014865899049266676,70609.4946375,0,18,4
2022-07-01 19:00:00,1656702000000,1071.35,1073.24,1057.83,1067.91,31623.1925,-0.003210902132822935,0.014892638334572493,69411.27734583332,0,19,4
2022-07-01 20:00:00,1656705600000,1067.9,1092.0,1064.9,1069.5,78262.5033,0.0014888895131610624,0.014706968178031634,70662.73032916666,0,20,4
2022-07-01 21:00:00,1656709200000,1069.51,1076.53,1062.96,1068.21,16046.2054,-0.0012061711079943693,0.01462955202284268,70074.6168875,0,21,4
2022-07-01 22:00:00,1656712800000,1068.21,1070.96,1060.9,1064.68,25337.5043,-0.0033045936660394126,0.014668886684730566,69291.65107499999,0,22,4
2022-07-01 23:00:00,1656716400000,1064.62,1074.45,1054.7,1059.73,27037.2653,-0.004649284291993849,0.011243640771689609,65093.964329166665,0,23,4
2022-07-02 00:00:00,1656720000000,1059.73,1069.49,1051.03,1052.14,43716.5275,-0.007162201692883952,0.010138590895073645,58120.72005,0,0,5
2022-07-02 01:00:00,1656723600000,1052.14,1064.62,1046.91,1059.17,34418.8916,0.006681620316687953,0.010270692715339277,55964.42840833333,0,1,5
2022-07-02 02:00:00,1656727200000,1059.16,1063.22,1037.0,1041.82,47920.1308,-0.01638075096537872,0.01071142822603012,55610.46836666667,0,2,5
2022-07-02 03:00:00,1656730800000,1041.82,1043.82,1033.77,1038.0,28278.0291,-0.0036666602676085347,0.00812656023488469,53580.91045416667,1,3,5
2022-07-02 04:00:00,1656734400000,1037.99,1047.02,1036.25,1045.44,24580.8434,0.007167630057803631,0.008248090304062905,50627.342337500006,1,4,5
2022-07-02 05:00:00,1656738000000,1045.44,1051.45,1043.11,1046.27,21792.9811,0.000793924089378617,0.008146066534262413,49092.8001625,0,5,5
2022-07-02 06:00:00,1656741600000,1046.28,1050.5,1044.63,1047.5,11153.3782,0.001175604767411853,0.008151312387971394,47587.845720833335,1,6,5
2022-07-02 07:00:00,1656745200000,1047.5,1053.27,1040.53,1042.08,20805.1047,-0.0051742243436755375,0.007880259910053417,45363.176062499995,1,7,5
2022-07-02 08:00:00,1656748800000,1042.08,1045.23,1036.72,1039.38,33569.915,-0.0025909719023490263,0.007838417572011475,43603.218975,1,8,5
2022-07-02 09:00:00,1656752400000,1039.38,1045.11,1028.29,1041.0,46049.4402,0.0015586214858858138,0.007785256976633638,43254.3294875,1,9,5
2022-07-02 10:00:00,1656756000000,1041.01,1049.05,1035.8,1045.87,35292.4981,0.004678194044188233,0.006319971165419903,41819.9143875,1,10,5
2022-07-02 11:00:00,1656759600000,1045.87,1047.42,1039.0,1043.78,19634.8308,-0.0019983363133084797,0.005959042969612433,40464.88929583334,1,11,5
2022-07-02 12:00:00,1656763200000,1043.78,1064.79,1039.76,1058.64,76788.0711,0.014236716549464568,0.006650035102470629,41047.631837500005,1,12,5
2022-07-02 13:00:00,1656766800000,1058.63,1059.24,1049.81,1052.5,27253.4999,-0.0057998942038842705,0.00635555275858582,37788.16655,1,13,5
2022-07-02 14:00:00,1656770400000,1052.5,1062.31,1051.64,1055.32,21584.8363,0.002679334916864562,0.006343066206222416,35122.715795833334,1,14,5
2022-07-02 15:00:00,1656774000000,1055.33,1056.1,1044.6,1052.89,31171.2698,-0.0023026191107908822,0.006359035095332721,34562.08127916667,1,15,5
2022-07-02 16:00:00,1656777600000,1052.89,1068.0,1049.49,1061.57,46657.7959,0.008243976103866402,0.006412830648049354,34877.64577916667,1,16,5
2022-07-02 17:00:00,1656781200000,1061.56,1067.08,1059.01,1063.25,20910.5212,0.0015825616775153595,0.0061209262661745655,33433.459716666664,1,17,5
2022-07-02 18:00:00,1656784800000,1063.24,1077.64,1061.98,1070.12,34412.4526,0.00646132142017386,0.0062568683319861275,33512.40367083333,0,18,5
2022-07-02 19:00:00,1656788400000,1070.13,1078.88,1062.19,1066.04,29924.3484,-0.0038126565245019117,0.006271362056605467,33441.6185,0,19,5
2022-07-02 20:00:00,1656792000000,1066.05,1067.88,1060.28,1064.41,16934.6396,-0.001529023301189314,0.006269332822365227,30886.29084583333,0,20,5
2022-07-02 21:00:00,1656795600000,1064.4,1074.72,1063.73,1073.07,13530.9179,0.008135962645972716,0.006489015347493825,30781.4872,0,21,5
2022-07-02 22:00:00,1656799200000,1073.07,1075.38,1068.18,1070.53,14837.581,-0.002367040360833794,0.0064697346820409415,30343.99039583333,1,22,5
2022-07-02 23:00:00,1656802800000,1070.52,1071.64,1066.0,1067.01,13593.5762,-0.0032880909456063367,0.0064307818487057316,29783.83668333333,0,23,5
2022-07-03 00:00:00,1656806400000,1067.01,1071.48,1058.32,1063.16,23203.5372,-0.003608213606245414,0.006290748681130206,28929.128754166668,1,0,6
2022-07-03 01:00:00,1656810000000,1063.16,1063.93,1054.06,1056.65,17700.8702,-0.006123255201474831,0.0062825355244828145,28232.54452916667,1,1,6
2022-07-03 02:00:00,1656813600000,1056.64,1062.34,1056.19,1060.97,21729.538,0.004088392561396814,0.00528341349943719,27141.269829166664,0,2,6
2022-07-03 03:00:00,1656817200000,1060.98,1066.18,1057.66,1062.45,16123.9833,0.001394949904332865,0.005198853610972182,26634.851254166668,0,3,6
2022-07-03 04:00:00,1656820800000,1062.44,1073.18,1040.78,1073.17,50886.8273,0.010089886582898,0.005381017709506107,27730.93391666666,0,4,6
2022-07-03 05:00:00,1656824400000,1073.08,1088.34,1056.8,1058.64,86748.7206,-0.01353932741317776,0.006156575392380442,30437.423062500002,1,5,6
2022-07-03 06:00:00,1656828000000,1058.63,1065.8,1056.91,1064.52,23046.8589,0.005554296077986631,0.0062415133900282065,30932.984758333336,0,6,6
2022-07-03 07:00:00,1656831600000,1064.52,1064.89,1059.91,1063.88,13935.3989,-0.0006012099349940181,0.006123376359870923,30646.747016666664,0,7,6
2022-07-03 08:00:00,1656835200000,1063.88,1065.15,1050.0,1057.74,30987.3289,-0.0057713275933376496,0.006235171249292663,30539.1392625,0,8,6
2022-07-03 09:00:00,1656838800000,1057.74,1061.35,1053.24,1059.15,24795.6682,0.0013330308015202519,0.006234066772256025,29653.56542916667,0,9,6
2022-07-03 10:00:00,1656842400000,1059.15,1063.85,1058.4,1061.33,12052.0192,0.0020582542604916654,0.006184834432975485,28685.212141666663,0,10,6
2022-07-03 11:00:00,1656846000000,1061.33,1065.34,1060.28,1061.08,10665.1819,-0.00023555350362280958,0.006162692683633621,28311.476770833327,0,11,6
2022-07-03 12:00:00,1656849600000,1061.08,1063.25,1047.5,1054.71,22928.8058,-0.006003317374750128,0.005588304323715076,26067.34071666667,1,12,6
2022-07-03 13:00:00,1656853200000,1054.72,1055.67,1042.27,1042.46,27408.4088,-0.011614567037384727,0.00595816236223278,26073.795254166664,1,13,6
2022-07-03 14:00:00,1656856800000,1042.46,1053.81,1040.97,1051.48,24391.0881,0.008652610172092956,0.006211006767766559,26190.722412499996,1,14,6
2022-07-03 15:00:00,1656860400000,1051.47,1055.95,1049.24,1050.61,17986.7459,-0.000827405181268448,0.006195886756829599,25641.36725,1,15,6
2022-07-03 16:00:00,1656864000000,1050.61,1061.22,1049.62,1057.63,27429.3824,0.006681832459238146,0.00611237056800523,24840.183354166667,1,16,6
2022-07-03 17:00:00,1656867600000,1057.63,1062.71,1054.01,1060.3,12332.3174,0.002524512353091257,0.006126898919229358,24482.758195833332,1,17,6
2022-07-03 18:00:00,1656871200000,1060.31,1063.56,1057.47,1059.73,14177.2284,-0.0005375837027256081,0.00596557341502466,23639.623854166668,1,18,6
2022-07-03 19:00:00,1656874800000,1059.73,1083.33,1059.17,1077.64,48817.604,0.016900531267398433,0.0068774070839217214,24426.842837499997,0,19,6
2022-07-03 20:00:00,1656878400000,1077.63,1087.0,1077.44,1084.85,40629.3526,0.0066905460079431656,0.006977274538366754,25414.122545833336,0,20,6
2022-07-03 21:00:00,1656882000000,1084.86,1087.33,1074.45,1076.22,22778.6274,-0.007955016822602134,0.007016316673979194,25799.443775000003,0,21,6
2022-07-03 22:00:00,1656885600000,1076.22,1081.81,1069.47,1075.9,30325.592,-0.0002973369757112154,0.006996781870915799,26444.777566666668,0,22,6
2022-07-03 23:00:00,1656889200000,1075.91,1079.33,1070.3,1074.26,23665.2483,-0.0015243052328284268,0.006967402816746877,26864.43057083333,0,23,6
2022-07-04 00:00:00,1656892800000,1074.26,1076.89,1067.35,1072.81,34879.4463,-0.0013497663507903157,0.0069273831913578415,27350.926783333332,0,0,0
2022-07-04 01:00:00,1656896400000,1072.81,1074.82,1067.73,1074.39,21787.2033,0.0014727677780783655,0.006788543867066227,27521.190662499997,0,1,0
2022-07-04 02:00:00,1656900000000,1074.39,1076.0,1049.52,1050.42,48139.1078,-0.022310334236171236,0.008208540999113318,28621.589404166665,1,2,0
2022-07-04 03:00:00,1656903600000,1050.42,1054.45,1047.42,1051.72,27787.0642,0.0012376001980158868,0.00820712114941886,29107.55110833333,1,3,0
2022-07-04 04:00:00,1656907200000,1051.72,1056.54,1050.61,1055.55,13791.8705,0.0036416536720800252,0.007950649345094565,27561.927908333328,1,4,0
2022-07-04 05:00:00,1656910800000,1055.55,1057.56,1053.06,1054.55,13171.5636,-0.0009473734072285023,0.007464327718302533,24496.213033333337,1,5,0
2022-07-04 06:00:00,1656914400000,1054.55,1057.76,1045.37,1047.43,17582.3019,-0.0067516950357972005,0.007479211359628932,24268.523158333333,1,6,0
2022-07-04 07:00:00,1656918000000,1047.44,1052.07,1046.29,1050.83,18011.2604,0.0032460403081826517,0.007521350916927783,24438.350720833336,1,7,0
2022-07-04 08:00:00,1656921600000,1050.84,1054.43,1050.04,1051.09,11855.834,0.0002474234652607432,0.007437366058630806,23641.205099999996,1,8,0
2022-07-04 09:00:00,1656925200000,1051.09,1072.48,1050.51,1068.81,53404.0055,0.01685868955084735,0.008214406624344984,24833.21915416667,1,9,0
2022-07-04 10:00:00,1656928800000,1068.81,1079.66,1068.58,1075.15,47694.9551,0.005931830727631704,0.00828592771521489,26318.341483333334,1,10,0
2022-07-04 11:00:00,1656932400000,1075.16,1106.14,1071.78,1101.0,92654.3085,0.02404315676882285,0.009566191606256703,29734.55509166667,1,11,0
2022-07-04 12:00:00,1656936000000,1101.0,1117.16,1100.99,1109.05,149627.344,0.007311534968210687,0.009492864590684873,35013.66085,1,12,0
2022-07-04 13:00:00,1656939600000,1109.06,1110.3,1089.0,1090.31,52569.2135,-0.016897344574185125,0.009879023215354311,36062.0277125,1,13,0
2022-07-04 14:00:00,1656943200000,1090.32,1095.53,1084.35,1090.01,43334.9217,-0.00027515110381448604,0.009782035563426095,36851.354112500005,1,14,0
2022-07-04 15:00:00,1656946800000,1090.0,1135.36,1090.0,1112.21,122289.7594,0.02036678562582006,0.010489502997027668,41197.31300833333,1,15,0
2022-07-04 16:00:00,1656950400000,1112.2,1116.66,1103.38,1109.62,37254.3206,-0.002328696918747486,0.01049193983793341,41606.68543333333,1,16,0
2022-07-04 17:00:00,1656954000000,1109.63,1134.0,1108.89,1125.87,69541.245,0.014644653124493034,0.010802653387717204,43990.39075,1,17,0
2022-07-04 18:00:00,1656957600000,1125.87,1135.3,1120.33,1130.36,33410.4163,0.0039880270368692905,0.010785733909547778,44791.77357916667,1,18,0
2022-07-04 19:00:00,1656961200000,1130.36,1134.0,1118.65,1123.47,34319.4959,-0.006095403234367747,0.010491197432921828,44187.68574166667,1,19,0
2022-07-04 20:00:00,1656964800000,1123.46,1126.81,1117.54,1121.81,25206.4286,-0.0014775650440155275,0.010457728326474385,43545.06390833333,1,20,0
2022-07-04 21:00:00,1656968400000,1121.8,1147.0,1119.56,1135.28,39666.8483,0.012007380929034417,0.010471092207613188,44248.739779166666,1,21,0
2022-07-04 22:00:00,1656972000000,1135.27,1149.43,1131.17,1142.94,63670.9086,0.006747234162497451,0.010494386225005897,45638.12797083333,1,22,0
2022-07-04 23:00:00,1656975600000,1142.94,1160.9,1140.48,1151.0,78459.1631,0.007051988730816916,0.010494766571788305,47921.20775416666,1,23,0
2022-07-05 00:00:00,1656979200000,1151.01,1163.31,1148.27,1153.35,67054.0978,0.0020417028670720594,0.010457375235854815,49261.81823333333,1,0,1
2022-07-05 01:00:00,1656982800000,1153.36,1155.44,1145.52,1151.33,33407.366,-0.0017514197771708595,0.010499453297965033,49745.99167916667,1,1,1
2022-07-05 02:00:00,1656986400000,1151.33,1151.98,1142.18,1144.12,29023.3692,-0.006262322705045453,0.00925930247767453,48949.502570833334,0,2,1
2022-07-05 03:00:00,1656990000000,1144.13,1156.23,1144.12,1153.13,23313.4906,0.007875048071880775,0.009284531978958942,48763.103670833334,0,3,1
2022-07-05 04:00:00,1656993600000,1153.14,1153.8,1142.17,1150.97,29205.4443,-0.0018731626095931375,0.00935873769459144,49405.335912500006,0,4,1
2022-07-05 05:00:00,1656997200000,1150.97,1167.99,1148.17,1158.45,63621.3869,0.006498866173749063,0.00932291325853111,51507.41188333334,0,5,1
2022-07-05 06:00:00,1657000800000,1158.44,1174.9,1157.55,1165.85,49179.6273,0.006387845828477623,0.009048004645361648,52823.96710833334,0,6,1
2022-07-05 07:00:00,1657004400000,1165.84,1165.85,1154.0,1158.26,40221.3395,-0.006510271475747231,0.009322362023937974,53749.387070833334,0,7,1
2022-07-05 08:00:00,1657008000000,1158.26,1158.5,1133.76,1137.82,82624.7441,-0.01764716039576608,0.010307863972019342,56698.09165833334,0,8,1
2022-07-05 09:00:00,1657011600000,1137.82,1141.25,1121.07,1129.97,59610.156,-0.006899158039057052,0.010093707698069167,56956.6812625,0,9,1
2022-07-05 10:00:00,1657015200000,1129.96,1133.06,1125.66,1129.12,25551.4807,-0.000752232360151317,0.01008336292917412,56034.03649583334,0,10,1
2022-07-05 11:00:00,1657018800000,1129.12,1134.76,1107.79,1112.21,53110.3208,-0.014976264701714537,0.009519994049377409,54386.37034166666,0,11,1
2022-07-05 12:00:00,1657022400000,1112.21,1113.0,1092.56,1093.46,81865.9,-0.016858327114483762,0.010029106183346244,51562.97684166667,1,12,1
2022-07-05 13:00:00,1657026000000,1093.46,1104.64,1087.37,1095.11,97482.1684,0.0015089715215919064,0.009408555642932455,53434.34996249999,1,13,1
2022-07-05 14:00:00,1657029600000,1095.1,1107.57,1088.86,1093.37,95674.3621,-0.0015888814822255792,0.009415414029808635,55615.15997916667,1,14,1
2022-07-05 15:00:00,1657033200000,1093.38,1095.08,1076.34,1092.95,88486.6743,-0.0003841334589387291,0.008375523897170984,54206.6981,1,15,1
2022-07-05 16:00:00,1657036800000,1092.95,1103.5,1088.28,1095.6,61946.4395,0.0024246305869435325,0.008391370662194524,55235.536387500004,1,16,1
2022-07-05 17:00:00,1657040400000,1095.6,1107.41,1094.33,1102.68,41952.472,0.00646221248630896,0.007901397122493362,54086.00417916666,1,17,1
2022-07-05 18:00:00,1657044000000,1102.69,1128.0,1099.44,1127.51,69754.8858,0.022517865563898898,0.009193077517220679,55600.357075,1,18,1
2022-07-05 19:00:00,1657047600000,1127.5,1152.75,1123.82,1146.53,103460.6642,0.01686902998643025,0.00971820192609641,58481.2390875,0,19,1
2022-07-05 20:00:00,1657051200000,1146.53,1170.0,1145.0,1154.65,89198.4886,0.007082239452958161,0.00978429942899447,61147.57492083334,0,20,1
2022-07-05 21:00:00,1657054800000,1154.65,1159.76,1137.92,1152.81,44681.6598,-0.0015935564889795195,0.009524505228607923,61356.525400000006,0,21,1
2022-07-05 22:00:00,1657058400000,1152.8,1155.48,1138.14,1151.66,31524.4078,-0.0009975624777716074,0.009440912326798018,60017.08786666667,0,22,1
2022-07-05 23:00:00,1657062000000,1151.67,1151.8,1128.4,1132.5,37010.5038,-0.016636854627233855,0.009936121809024463,58290.06039583334,0,23,1
2022-07-06 00:00:00,1657065600000,1132.51,1155.5,1125.5,1144.05,79099.7237,0.010198675496688736,0.010168196240462024,58791.961475,0,0,2
2022-07-06 01:00:00,1657069200000,1144.04,1147.92,1113.59,1115.22,55562.4676,-0.025199947554739643,0.01137041665309765,59715.09070833334,1,1,2
2022-07-06 02:00:00,1657072800000,1115.22,1123.76,1111.44,1119.06,38320.3174,0.003443266799375788,0.011357532913380895,60102.46354999999,1,2,2
2022-07-06 03:00:00,1657076400000,1119.06,1133.61,1113.59,1130.88,42974.4352,0.01056243633049192,0.011460183987251902,60921.66957500001,1,3,2
2022-07-06 04:00:00,1657080000000,1130.87,1150.67,1127.03,1132.34,81095.8605,0.001291029994340498,0.011464881671808005,63083.77025,1,4,2
