start_time,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,date,hour
1740992400000,2025-03-03 09:00:00,0.07551228,0.72324853,2.67330888,2.86946682,2025-03-03,9
1740996000000,2025-03-03 10:00:00,0.65868031,0.75431004,121.8823896,133.05342165,2025-03-03,10
1740999600000,2025-03-03 11:00:00,0.09144757,0.7108033,8.11473375,9.96778492,2025-03-03,11
1741003200000,2025-03-03 12:00:00,0.27237746,0.70385717,18.17587104,21.24544164,2025-03-03,12
1741006800000,2025-03-03 13:00:00,0.13865633,0.69873007,19.24394106,21.07576146,2025-03-03,13
1741010400000,2025-03-03 14:00:00,0.66513914,0.47411453,54.05836856,56.53682682,2025-03-03,14
1741014000000,2025-03-03 15:00:00,0.17713283,0.29699227,38.31186082,46.58593376,2025-03-03,15
1741017600000,2025-03-03 16:00:00,1.01154946,0.43071187,89.38039816,91.03945167,2025-03-03,16
1741021200000,2025-03-03 17:00:00,0.77815672,0.44777993,60.07159341,60.69622418,2025-03-03,17
1741024800000,2025-03-03 18:00:00,0.42226252,0.49503921,42.08755914,48.56019015,2025-03-03,18
1741028400000,2025-03-03 19:00:00,0.3226367,0.5022191,24.81994164,29.0373033,2025-03-03,19
1741032000000,2025-03-03 20:00:00,1.68337219,0.72289279,103.12096472,106.05244827,2025-03-03,20
1741035600000,2025-03-03 21:00:00,3.07321166,1.06690315,285.11912377,285.80868429,2025-03-03,21
1741039200000,2025-03-03 22:00:00,0.2537303,1.07784565,14.91643368,15.22381819,2025-03-03,22
1741042800000,2025-03-03 23:00:00,0.36652626,0.98569948,11.23816596,11.3623141,2025-03-03,23
1741046400000,2025-03-04 00:00:00,0.7043843,0.97516056,60.28728657,61.98581858,2025-03-04,0
1741050000000,2025-03-04 01:00:00,1.64038378,1.14917788,204.05816044,206.68835643,2025-03-04,1
1741053600000,2025-03-04 02:00:00,0.69870378,1.20290175,120.59993,153.01612775,2025-03-04,2
1741057200000,2025-03-04 03:00:00,0.33437862,1.01018839,41.28807578,49.82241489,2025-03-04,3
1741060800000,2025-03-04 04:00:00,0.85588942,0.69342807,104.67545244,120.68040795,2025-03-04,4
1741064400000,2025-03-04 05:00:00,0.1971055,0.68533881,11.35334111,12.41764629,2025-03-04,5
1741068000000,2025-03-04 06:00:00,0.33611456,0.68099428,29.73171891,33.27534185,2025-03-04,6
1741071600000,2025-03-04 07:00:00,1.8795634,0.84887701,79.50499023,80.82122623,2025-03-04,7
1741075200000,2025-03-04 08:00:00,0.48095353,0.68324412,73.55885358,81.76210013,2025-03-04,8
1741078800000,2025-03-04 09:00:00,1.10911728,0.74187462,137.78839662,143.07612871,2025-03-04,9
1741082400000,2025-03-04 10:00:00,0.75956771,0.80261591,63.02354113,66.082391,2025-03-04,10
1741086000000,2025-03-04 11:00:00,0.61351434,0.7679909,32.6019275,33.12977418,2025-03-04,11
1741089600000,2025-03-04 12:00:00,1.00971101,0.8840774,168.01247433,182.7576928,2025-03-04,12
1741093200000,2025-03-04 13:00:00,1.06914128,0.98879551,177.79988044,180.68487669,2025-03-04,13
1741096800000,2025-03-04 14:00:00,0.24140882,0.75477342,28.12620041,32.10737372,2025-03-04,14
1741100400000,2025-03-04 15:00:00,0.15794511,0.70862936,16.32605642,20.05902943,2025-03-04,15
1741104000000,2025-03-04 16:00:00,0.52482986,0.62515973,68.12367186,75.57549998,2025-03-04,16
1741107600000,2025-03-04 17:00:00,0.24893884,0.55221275,33.33756456,35.34931529,2025-03-04,17
1741111200000,2025-03-04 18:00:00,0.26149632,0.50192446,28.69200007,30.33357275,2025-03-04,18
1741114800000,2025-03-04 19:00:00,0.78270511,0.46949505,74.36046235,81.40133115,2025-03-04,19
1741118400000,2025-03-04 20:00:00,0.8208809,0.43402928,14.76845189,14.77585615,2025-03-04,20
1741122000000,2025-03-04 21:00:00,0.86132838,0.52258922,71.05559961,73.21291193,2025-03-04,21
1741125600000,2025-03-04 22:00:00,0.26783864,0.53828829,28.13589555,29.46225045,2025-03-04,22
1741129200000,2025-03-04 23:00:00,0.0405838,0.46911028,2.54062828,3.53079052,2025-03-04,23
1741132800000,2025-03-05 00:00:00,0.07230331,0.44387664,6.97272307,8.89330731,2025-03-05,0
1741136400000,2025-03-05 01:00:00,1.81539101,0.66586159,160.36463233,161.56979995,2025-03-05,1
1741140000000,2025-03-05 02:00:00,0.52262796,0.62870771,51.42457006,54.87593554,2025-03-05,2
1741143600000,2025-03-05 03:00:00,0.23126451,0.5444768,23.79089311,27.28921202,2025-03-05,3
1741147200000,2025-03-05 04:00:00,0.18320921,0.44760263,21.37667231,23.63398862,2025-03-05,4
1741150800000,2025-03-05 05:00:00,0.30973195,0.45358739,40.57248955,46.15005987,2025-03-05,5
1741154400000,2025-03-05 06:00:00,1.15712126,0.61309274,69.57889435,70.58439704,2025-03-05,6
1741158000000,2025-03-05 07:00:00,0.21492124,0.63346673,18.70531548,21.27720253,2025-03-05,7
1741161600000,2025-03-05 08:00:00,0.828792,0.49252402,101.90336096,106.08537655,2025-03-05,8
1741165200000,2025-03-05 09:00:00,0.33031351,0.46505053,18.21234389,19.15818377,2025-03-05,9
1741168800000,2025-03-05 10:00:00,0.71507123,0.53416577,78.05102454,85.09347695,2025-03-05,10
1741172400000,2025-03-05 11:00:00,0.348531,0.55778317,18.9825507,21.95745274,2025-03-05,11
1741176000000,2025-03-05 12:00:00,1.10721083,0.67170872,128.71432669,132.86529938,2025-03-05,12
1741179600000,2025-03-05 13:00:00,0.52582631,0.58152373,57.38170748,62.04750494,2025-03-05,13
1741183200000,2025-03-05 14:00:00,0.05566726,0.55877316,5.1473801,6.12339914,2025-03-05,14
1741186800000,2025-03-05 15:00:00,0.24325262,0.47512468,26.69314313,31.37958742,2025-03-05,15
1741190400000,2025-03-05 16:00:00,0.32033348,0.47369896,25.57778522,26.58767881,2025-03-05,16
1741194000000,2025-03-05 17:00:00,0.11212288,0.38756348,4.27765208,4.37279238,2025-03-05,17
1741197600000,2025-03-05 18:00:00,0.1601572,0.36065294,9.19364077,10.08990332,2025-03-05,18
1741201200000,2025-03-05 19:00:00,0.07728093,0.2135201,6.13355306,7.03256478,2025-03-05,19
1741204800000,2025-03-05 20:00:00,0.17417488,0.16328418,14.41665774,15.50156412,2025-03-05,20
1741208400000,2025-03-05 21:00:00,0.15600884,0.17761869,11.94071855,12.79272485,2025-03-05,21
1741212000000,2025-03-05 22:00:00,1.86050462,0.40865469,77.83192584,78.14119394,2025-03-05,22
1741215600000,2025-03-05 23:00:00,0.32601061,0.40946571,20.42619593,20.86467919,2025-03-05,23
1741219200000,2025-03-06 00:00:00,0.06291094,0.40243543,6.49926062,8.99626429,2025-03-06,0
1741222800000,2025-03-06 01:00:00,0.61233384,0.46703209,55.29817742,59.39638201,2025-03-06,1
1741226400000,2025-03-06 02:00:00,0.54761439,0.53422259,51.97279257,56.95189666,2025-03-06,2
1741230000000,2025-03-06 03:00:00,1.76215198,0.76107646,139.22782866,144.49646201,2025-03-06,3
1741233600000,2025-03-06 04:00:00,0.44451233,0.80229124,39.82806583,43.11769602,2025-03-06,4
1741237200000,2025-03-06 05:00:00,0.15949824,0.55929033,15.64445724,20.57527235,2025-03-06,5
1741240800000,2025-03-06 06:00:00,0.28337501,0.55319953,29.95083229,33.72162662,2025-03-06,6
1741244400000,2025-03-06 07:00:00,0.19290804,0.57177055,22.99724922,32.21564228,2025-03-06,7
1741248000000,2025-03-06 08:00:00,0.60747132,0.5710759,77.165383,87.47587025,2025-03-06,8
1741251600000,2025-03-06 09:00:00,2.7459339,0.88512155,212.8779118,216.928778,2025-03-06,9
1741255200000,2025-03-06 10:00:00,0.54703622,0.71153358,69.41749509,77.13210659,2025-03-06,10
1741258800000,2025-03-06 11:00:00,0.29240986,0.68980466,29.57930935,34.79677314,2025-03-06,11
1741262400000,2025-03-06 12:00:00,0.63237704,0.75735877,42.27773176,46.16352391,2025-03-06,12
1741266000000,2025-03-06 13:00:00,0.2993871,0.75964621,34.70257383,40.41725842,2025-03-06,13
1741269600000,2025-03-06 14:00:00,1.18596152,0.90151099,110.34281779,120.96807478,2025-03-06,14
1741273200000,2025-03-06 15:00:00,0.3149699,0.85972508,41.48754364,48.50536458,2025-03-06,15
1741276800000,2025-03-06 16:00:00,0.54585047,0.54542744,53.55382586,57.86014936,2025-03-06,16
1741280400000,2025-03-06 17:00:00,0.81842873,0.5841978,61.54142066,62.20058372,2025-03-06,17
1741284000000,2025-03-06 18:00:00,0.38069309,0.59680969,31.6367948,34.64307119,2025-03-06,18
1741287600000,2025-03-06 19:00:00,0.23103598,0.53947526,13.16801641,13.63112265,2025-03-06,19
1741291200000,2025-03-06 20:00:00,0.07970134,0.50809158,3.28926848,3.5865603,2025-03-06,20
1741294800000,2025-03-06 21:00:00,0.23840272,0.37272603,16.89790401,17.64180163,2025-03-06,21
1741298400000,2025-03-06 22:00:00,0.02816887,0.33175446,1.17756139,1.3239369,2025-03-06,22
1741302000000,2025-03-06 23:00:00,0.069004,0.26363353,4.00422938,4.3472522,2025-03-06,23
1741305600000,2025-03-07 00:00:00,0.21154714,0.17693616,25.8432236,28.98195871,2025-03-07,0
1741309200000,2025-03-07 01:00:00,0.1537415,0.14451451,10.21168813,11.68435429,2025-03-07,1
1741312800000,2025-03-07 02:00:00,0.9425596,0.24616074,135.04560883,140.44138068,2025-03-07,2
1741316400000,2025-03-07 03:00:00,0.6781888,0.33165895,34.2344443,35.94400624,2025-03-07,3
1741320000000,2025-03-07 04:00:00,0.92413006,0.42962,127.15623962,136.77124897,2025-03-07,4
1741323600000,2025-03-07 05:00:00,1.41116105,0.62719031,83.82340004,86.08082434,2025-03-07,5
1741327200000,2025-03-07 06:00:00,0.52946368,0.69297026,68.90286971,73.0659877,2025-03-07,6
1741330800000,2025-03-07 07:00:00,0.8133815,0.7789466,44.04804838,44.73598273,2025-03-07,7
1741334400000,2025-03-07 08:00:00,0.19730016,0.78516926,16.41101593,16.9678134,2025-03-07,8
1741338000000,2025-03-07 09:00:00,0.30884398,0.69463846,35.61940665,38.60549774,2025-03-07,9
1741341600000,2025-03-07 10:00:00,0.40778922,0.65600995,55.16419591,58.31385835,2025-03-07,10
1741345200000,2025-03-07 11:00:00,0.14470662,0.54466374,19.85405814,23.73188515,2025-03-07,11
1741348800000,2025-03-07 12:00:00,0.50287205,0.41490817,45.96214712,51.79582075,2025-03-07,12
1741352400000,2025-03-07 13:00:00,2.75679091,0.73309778,194.93423147,195.73215476,2025-03-07,13
1741356000000,2025-03-07 14:00:00,1.07692233,0.77074647,172.25967342,180.92295161,2025-03-07,14
1741359600000,2025-03-07 15:00:00,0.65124812,0.83559618,64.68474119,70.33479718,2025-03-07,15
1741363200000,2025-03-07 16:00:00,0.3412272,0.84022235,27.47088829,29.34553893,2025-03-07,16
1741366800000,2025-03-07 17:00:00,1.61891804,1.01324075,166.05994736,182.93773879,2025-03-07,17
1741370400000,2025-03-07 18:00:00,1.10445481,1.15034764,49.4159776,49.70046646,2025-03-07,18
1741374000000,2025-03-07 19:00:00,0.53434105,1.15484321,32.01435417,32.594804,2025-03-07,19
1741377600000,2025-03-07 20:00:00,1.67987448,1.000998,126.11055114,131.03020925,2025-03-07,20
1741381200000,2025-03-07 21:00:00,1.30125739,1.03304587,58.10651971,58.55658239,2025-03-07,21
1741384800000,2025-03-07 22:00:00,3.3772786,1.4224788,245.27769863,246.54133756,2025-03-07,22
1741388400000,2025-03-07 23:00:00,0.03728346,1.37905826,2.54735402,2.79625946,2025-03-07,23
1741392000000,2025-03-08 00:00:00,0.02290917,1.15105699,0.85211136,1.16836791,2025-03-08,0
1741395600000,2025-03-08 01:00:00,0.04912314,1.00029533,3.84045889,4.86319065,2025-03-08,1
1741399200000,2025-03-08 02:00:00,0.11533382,0.94043715,5.99286133,6.22802618,2025-03-08,2
1741402800000,2025-03-08 03:00:00,0.12175797,0.71784908,14.99372088,16.68084163,2025-03-08,3
1741406400000,2025-03-08 04:00:00,0.03568097,0.53705245,0.59361474,0.60657649,2025-03-08,4
1741410000000,2025-03-08 05:00:00,0.11063092,0.07038849,6.67996661,6.96974822,2025-03-08,5
1741413600000,2025-03-08 06:00:00,0.23879458,0.0991758,24.82300895,26.26740377,2025-03-08,6
1741417200000,2025-03-08 07:00:00,0.26275116,0.13343894,3.41303808,3.41576506,2025-03-08,7
1741420800000,2025-03-08 08:00:00,0.75733247,0.2346117,88.19485773,89.36523165,2025-03-08,8
1741424400000,2025-03-08 09:00:00,0.14448893,0.23877671,9.00745473,9.53626907,2025-03-08,9
1741428000000,2025-03-08 10:00:00,0.13868071,0.24119425,11.1039145,11.7878606,2025-03-08,10
1741431600000,2025-03-08 11:00:00,0.1278151,0.25435627,5.29533921,5.49604926,2025-03-08,11
1741435200000,2025-03-08 12:00:00,0.2903428,0.28002939,21.56929518,23.51776696,2025-03-08,12
1741438800000,2025-03-08 13:00:00,0.11823564,0.26280669,14.28810544,15.84357583,2025-03-08,13
1741442400000,2025-03-08 14:00:00,0.11913157,0.2422896,10.60777782,12.86620933,2025-03-08,14
1741446000000,2025-03-08 15:00:00,0.09047394,0.1470241,5.28241636,5.6998581,2025-03-08,15
1741449600000,2025-03-08 16:00:00,0.39170734,0.18234101,35.37733025,36.42878271,2025-03-08,16
1741453200000,2025-03-08 17:00:00,0.05377545,0.17021169,3.38001898,3.60295544,2025-03-08,17
1741456800000,2025-03-08 18:00:00,0.06038403,0.16057868,2.12963042,2.23420894,2025-03-08,18
1741460400000,2025-03-08 19:00:00,0.05111765,0.12640366,2.21125408,2.45364724,2025-03-08,19
1741464000000,2025-03-08 20:00:00,0.28025269,0.14954895,11.37185597,11.49036049,2025-03-08,20
1741467600000,2025-03-08 21:00:00,0.88687192,0.25922615,35.42616971,35.47487676,2025-03-08,21
1741471200000,2025-03-08 22:00:00,0.26979148,0.28484294,9.6580827,9.71249316,2025-03-08,22
1741474800000,2025-03-08 23:00:00,0.05552592,0.23681702,2.49438469,2.60971817,2025-03-08,23
1741478400000,2025-03-09 00:00:00,0.10846468,0.24462977,1.72107302,1.73543491,2025-03-09,0
1741482000000,2025-03-09 01:00:00,0.1527739,0.25782832,15.02599681,15.43016425,2025-03-09,1
1741485600000,2025-03-09 02:00:00,0.38329173,0.30528176,29.01184043,30.28004638,2025-03-09,2
1741489200000,2025-03-09 03:00:00,0.30537097,0.30887009,30.06600312,31.14783931,2025-03-09,3
1741492800000,2025-03-09 04:00:00,0.14936686,0.20351222,12.63338301,13.4430172,2025-03-09,4
1741496400000,2025-03-09 05:00:00,0.09916916,0.1791376,7.04674874,7.43768691,2025-03-09,5
1741500000000,2025-03-09 06:00:00,0.0275722,0.17514421,1.39714003,1.54404301,2025-03-09,6
1741503600000,2025-03-09 07:00:00,0.38432717,0.21455314,25.28730678,25.74992059,2025-03-09,7
1741507200000,2025-03-09 08:00:00,0.34355342,0.24180736,34.62598101,35.38600218,2025-03-09,8
1741510800000,2025-03-09 09:00:00,0.04106293,0.19291753,2.72468138,3.12078246,2025-03-09,9
1741514400000,2025-03-09 10:00:00,0.15377481,0.17126094,13.01309847,13.99350803,2025-03-09,10
1741518000000,2025-03-09 11:00:00,2.35879086,0.48689294,65.82665338,66.04614398,2025-03-09,11
1741521600000,2025-03-09 12:00:00,0.0731543,0.48317653,6.39867999,8.046973,2025-03-09,12
1741525200000,2025-03-09 13:00:00,0.48028489,0.54784977,32.49952952,34.5805121,2025-03-09,13
1741528800000,2025-03-09 14:00:00,0.2429647,0.52765513,49.49737539,58.0685644,2025-03-09,14
1741532400000,2025-03-09 15:00:00,0.02669509,0.48238965,10.06520836,13.64119312,2025-03-09,15
1741536000000,2025-03-09 16:00:00,0.88844636,0.60344443,108.226627,110.16734918,2025-03-09,16
1741539600000,2025-03-09 17:00:00,0.98212282,0.72177986,63.61654952,64.82010591,2025-03-09,17
1741543200000,2025-03-09 18:00:00,0.47313215,0.45240004,21.64605277,22.71034311,2025-03-09,18
1741546800000,2025-03-09 19:00:00,0.90230746,0.5708505,46.20541263,46.91998795,2025-03-09,19
1741550400000,2025-03-09 20:00:00,0.23485025,0.5357884,10.2974886,10.33341104,2025-03-09,20
1741554000000,2025-03-09 21:00:00,1.06430112,0.65312218,69.78376327,70.24387398,2025-03-09,21
1741557600000,2025-03-09 22:00:00,1.85389934,0.91415136,98.81319151,101.96446367,2025-03-09,22
1741561200000,2025-03-09 23:00:00,1.20248563,0.95901411,109.86172,122.65353471,2025-03-09,23
1741564800000,2025-03-10 00:00:00,1.07460246,0.97222549,76.72145538,84.89359455,2025-03-10,0
1741568400000,2025-03-10 01:00:00,0.89640377,1.03269286,21.49202894,21.51369047,2025-03-10,1
1741572000000,2025-03-10 02:00:00,1.92537848,1.17884586,219.811567,259.92609417,2025-03-10,2
1741575600000,2025-03-10 03:00:00,1.34389137,1.33728031,161.90000444,167.98642082,2025-03-10,3
1741579200000,2025-03-10 04:00:00,1.23329487,1.36142227,90.99019694,96.19700018,2025-03-10,4
1741582800000,2025-03-10 05:00:00,0.78387271,1.20856133,55.70211645,65.061435,2025-03-10,5
1741586400000,2025-03-10 06:00:00,0.67429173,1.13310506,36.94383536,37.76033667,2025-03-10,6
1741590000000,2025-03-10 07:00:00,0.8787141,1.105121,76.15167106,79.0842688,2025-03-10,7
1741593600000,2025-03-10 08:00:00,1.09754023,1.13385478,94.32705355,98.77862058,2025-03-10,8
1741597200000,2025-03-10 09:00:00,0.66733637,0.95413448,56.19682279,59.39293711,2025-03-10,9
1741600800000,2025-03-10 10:00:00,2.02711831,1.05173833,48.56396125,48.65083941,2025-03-10,10
1741604400000,2025-03-10 11:00:00,1.2060455,1.04784556,78.09294132,82.01109383,2025-03-10,11
1741608000000,2025-03-10 12:00:00,4.39506956,1.56373083,634.0064181,668.05057271,2025-03-10,12
1741611600000,2025-03-10 13:00:00,0.27886466,1.50724125,14.7655664,15.33755614,2025-03-10,13
1741615200000,2025-03-10 14:00:00,1.37786036,1.57854786,185.20742971,223.21337819,2025-03-10,14
