datetime,open,high,low,close,tx_hash,from,to,eth_value,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,v,c,h,l,o,t,hour
2025-02-08 18:00:00,102405.0,102749.0,92460.0,98118.0,,,,,0.15066914,0.32359542,7.68579024,7.9854645,1726542378.445999,76232.37,76593.15,76232.37,76581.57,1739037600.0,18
2025-02-08 19:00:00,102405.0,102749.0,92460.0,98118.0,,,,,4.64457934,0.95846529,157.88125154,157.91569748,1075695689.6946445,76434.99,76464.36,76101.99,76232.37,1739041200.0,19
2025-02-08 20:00:00,102405.0,102749.0,92460.0,98118.0,,,,,0.17615932,0.90393357,6.93790972,7.04637266,1252802522.1145155,76303.58,76449.18,76301.82,76434.99,1739044800.0,20
2025-02-08 21:00:00,102405.0,102749.0,92460.0,98118.0,,,,,0.21635676,0.8090966,1.08178378,1.08178378,224688885.2776504,76317.01,76333.8,76282.47,76303.58,1739048400.0,21
2025-02-08 22:00:00,102405.0,102749.0,92460.0,98118.0,,,,,0.01528005,0.7670057,0.58447441,0.67232207,2280127815.1040754,76189.65,76317.01,76187.64,76317.01,1739052000.0,22
2025-02-08 23:00:00,102405.0,102749.0,92460.0,98118.0,,,,,0.32259867,0.80647306,8.65878927,8.71016419,1187871437.9006648,76261.56,76277.72,76189.65,76189.65,1739055600.0,23
2025-02-09 00:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.69576938,0.88877324,57.02625574,58.44462789,1044698064.6387284,76275.98,76294.05,76247.32,76261.56,1739059200.0,0
2025-02-09 01:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.06809832,0.87697741,3.78358788,4.15399751,824787411.8229533,75834.75,76308.55,75830.24,76275.98,1739062800.0,1
2025-02-09 02:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.10495614,0.22845981,5.56514188,5.87754407,1392627467.5232534,75935.86,76003.32,75823.31,75834.75,1739066400.0,2
2025-02-09 03:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.83456376,0.32251758,69.26455706,70.93791928,1689082706.7785325,76155.2,76158.13,75926.38,75935.86,1739070000.0,3
2025-02-09 04:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.27468369,0.33085,15.58633145,16.20633792,834751321.219518,76081.39,76306.57,76081.14,76155.2,1739073600.0,4
2025-02-09 05:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.12559275,0.34660896,8.29335639,8.91708522,1337374687.2380683,76081.31,76089.91,76053.99,76081.39,1739077200.0,5
2025-02-09 06:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.19633033,0.32857062,36.35062032,37.10643257,1081189643.622089,75934.12,76081.31,75809.3,76081.31,1739080800.0,6
2025-02-09 07:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.07458392,0.23982984,3.23967936,3.35627628,619225987.6609809,76048.13,76080.85,75934.12,75934.12,1739084400.0,7
2025-02-09 08:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.23307605,0.26339809,28.7587577,30.53296243,3665665354.504435,76120.19,76255.15,76048.13,76048.13,1739088000.0,8
2025-02-09 09:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.18873171,0.27536603,15.1905995,16.98585414,1397927164.0154762,75944.48,76120.19,75926.53,76120.19,1739091600.0,9
2025-02-09 10:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.18592417,0.18270323,3.33393441,3.34663505,400530469.722245,74949.56,75944.48,74923.56,75944.48,1739095200.0,10
2025-02-09 11:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.30237577,0.18665924,35.90327325,37.49459507,1976770006.6566007,74844.38,75104.54,74709.17,74949.56,1739098800.0,11
2025-02-09 12:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.08864654,0.18138121,4.06048328,4.78691328,1630420476.8087366,74758.73,74844.38,74720.02,74844.38,1739102400.0,12
2025-02-09 13:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.62018601,0.24193202,58.96067888,63.87915911,1538885493.154743,74754.73,74852.95,74617.74,74758.73,1739106000.0,13
2025-02-09 14:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.41369117,0.43323306,74.6173688,74.92563183,921124555.2828453,74676.74,74953.87,74537.44,74754.73,1739109600.0,14
2025-02-09 15:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.18726963,0.42668929,10.79050958,11.4234476,1944674356.8674395,74596.38,74694.95,74398.63,74676.74,1739113200.0,15
2025-02-09 16:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.17560081,0.42481344,7.71212585,7.90203644,725987596.9832978,74575.37,74736.66,74514.04,74596.38,1739116800.0,16
2025-02-09 17:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.40588498,0.59909356,130.7431844,132.15318769,1835678914.166336,74747.08,74822.98,74574.45,74575.37,1739120400.0,17
2025-02-09 18:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.96755224,0.69411877,50.91155738,51.28026857,1078564035.780297,74879.99,74939.7,74747.08,74747.08,1739124000.0,18
2025-02-09 19:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.12417869,0.69919479,6.83334451,7.07818553,2323400721.4577184,75461.36,75481.83,74853.76,74879.99,1739127600.0,19
2025-02-09 20:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.5161255,0.82718615,43.9032773,43.96763947,2215782016.0503707,75535.29,75650.91,75305.16,75461.36,1739131200.0,20
2025-02-09 21:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.48651029,0.83758888,69.62960157,69.86598356,1938314659.0286832,75197.5,75745.36,75035.71,75535.29,1739134800.0,21
2025-02-09 22:00:00,97888.0,100097.0,95676.0,96558.0,,,,,3.06629828,1.24887868,64.37929219,64.39226389,985531392.7912436,74490.99,75309.11,74468.31,75197.5,1739138400.0,22
2025-02-09 23:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.3720998,1.27694997,15.16476202,15.25609161,3683310208.1907344,74484.34,74633.73,74478.71,74490.99,1739142000.0,23
2025-02-10 00:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.24562209,1.11119813,22.37720702,23.82534306,4512657340.93902,74432.91,74518.44,73990.75,74484.34,1739145600.0,0
2025-02-10 01:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.12605795,0.99098466,8.04271166,8.57194027,1794198865.3073945,74591.04,74591.04,74297.35,74432.91,1739149200.0,1
2025-02-10 02:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.61571745,1.06120448,45.64997109,46.79452634,1989404529.2072568,74902.14,75002.11,74538.25,74591.04,1739152800.0,2
2025-02-10 03:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.52519024,0.9196423,39.01244056,42.01521882,1184307097.5159602,74593.94,74938.54,74440.0,74902.14,1739156400.0,3
2025-02-10 04:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.50184086,0.77897524,28.09808022,29.6086107,3065578538.7051053,74749.03,74774.89,74556.48,74593.94,1739160000.0,4
2025-02-10 05:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.8298206,0.45947843,48.89440581,49.78923603,2219292591.3006034,75858.12,75858.12,74747.28,74749.03,1739163600.0,5
2025-02-10 06:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.37312806,0.45962532,33.48379617,41.41721507,2149539412.9345965,75749.46,76222.66,75722.01,75858.12,1739167200.0,6
2025-02-10 07:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.62927539,0.51443294,38.35473983,40.27362468,1653790790.0292356,75976.35,75976.35,75733.67,75749.46,1739170800.0,7
2025-02-10 08:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.28340153,0.53691059,32.58785471,37.69240355,1907539594.6191816,76327.24,76327.24,75840.41,75976.35,1739174400.0,8
2025-02-10 09:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.76119977,0.55769378,49.51290556,51.0003846,1800107780.9916246,76450.41,76472.36,76310.56,76327.24,1739178000.0,9
2025-02-10 10:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.257852,0.5195026,29.59263017,33.00505618,2759921857.598075,76386.33,76458.49,76211.15,76450.41,1739181600.0,10
2025-02-10 11:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.39878417,0.64763736,83.32286776,85.32583411,1593571229.006708,76560.81,76592.81,76386.33,76386.33,1739185200.0,11
2025-02-10 12:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.40692968,0.58722437,39.13182317,43.94840529,2445553030.602503,76702.48,76795.44,76531.28,76560.81,1739188800.0,12
2025-02-10 13:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.39064489,0.58972678,39.77831596,40.62706808,2688703804.9693017,77144.45,77144.45,76652.92,76702.48,1739192400.0,13
2025-02-10 14:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.16054935,0.66562306,84.10414753,88.20175029,1778415168.7072947,76755.37,77161.18,76682.11,77144.45,1739196000.0,14
2025-02-10 15:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.30280818,0.81125258,38.99109081,39.08424527,1014078205.380176,76606.6,76892.38,76605.99,76755.37,1739199600.0,15
2025-02-10 16:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.46435931,0.7688468,69.8552887,76.61928678,4133829678.461446,76477.82,76745.53,76477.82,76606.6,1739203200.0,16
2025-02-10 17:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.20884878,0.76184634,13.52404455,13.78401978,3141708195.2849965,76411.94,76641.82,76397.13,76477.82,1739206800.0,17
2025-02-10 18:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.19703913,0.59016847,9.88168341,10.24603456,2417542532.4016285,76446.29,76446.9,76366.95,76411.94,1739210400.0,18
2025-02-10 19:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.79445699,0.64552952,40.15154665,40.51730653,1869316997.095814,76436.48,76525.11,76423.02,76446.29,1739214000.0,19
2025-02-10 20:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.99195407,0.73143083,69.02950807,69.43678509,3255603356.4435616,76316.49,76437.5,76316.49,76436.48,1739217600.0,20
2025-02-10 21:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.02272765,0.56888487,1.03044301,1.20456568,3624847848.193159,76109.85,76331.9,76109.85,76316.49,1739221200.0,21
2025-02-10 22:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.44240519,0.44597016,31.03985115,31.41076882,2071765979.7594888,76101.79,76180.77,76090.58,76109.85,1739224800.0,22
2025-02-10 23:00:00,97888.0,100097.0,95676.0,96558.0,,,,,2.36809308,0.71793213,52.06658544,52.09804775,1028639519.9364244,75990.25,76101.79,75985.54,76101.79,1739228400.0,23
2025-02-11 00:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.07417131,0.69869249,7.46167173,9.7164418,4894874942.966627,76014.76,76064.41,75953.63,75990.25,1739232000.0,0
2025-02-11 01:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.02939288,0.81760017,76.23352867,77.20446615,2166665154.3936577,76034.14,76059.2,75980.38,76014.76,1739235600.0,1
2025-02-11 02:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.11410225,0.72040663,4.17974445,4.56408982,834017980.4859817,75850.33,76094.8,75778.64,76034.14,1739239200.0,2
2025-02-11 03:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.57510624,0.66085694,46.11172695,48.30892402,2765817997.142123,75933.97,75995.46,75850.33,75850.33,1739242800.0,3
2025-02-11 04:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.56146124,0.73781888,27.7427663,28.63452329,1321836694.412883,76331.65,76337.61,75760.61,75933.97,1739246400.0,4
2025-02-11 05:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.60060603,0.760419,58.91112313,60.06060254,1927999846.2439835,76622.42,76717.04,76296.98,76331.65,1739250000.0,5
2025-02-11 06:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.24671122,0.45736445,27.0487792,34.29285952,3513974273.202026,76913.51,76913.51,76575.22,76622.42,1739253600.0,6
2025-02-11 07:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.29929653,0.4895252,30.0050782,30.82754231,1678764853.6271646,77448.2,77448.2,76895.8,76913.51,1739257200.0,7
2025-02-11 08:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.43010812,0.40391309,35.44537393,39.13983852,3155994284.8261857,77624.05,77624.05,77398.79,77448.2,1739260800.0,8
2025-02-11 09:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.33039389,0.4348119,26.41294566,31.05702547,1341737621.3072994,77489.22,77721.49,77487.24,77624.05,1739264400.0,9
2025-02-11 10:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.29332816,0.39455788,23.15589642,25.81287809,1869063885.1205704,77268.05,77489.22,77268.05,77489.22,1739268000.0,10
2025-02-11 11:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.09476401,0.32788685,5.61469271,6.63348077,1753832237.4920623,77210.96,77272.68,77183.68,77268.05,1739271600.0,11
2025-02-11 12:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.11201208,0.25808772,6.29850729,7.28078492,1758964310.717872,77025.39,77252.24,76975.4,77210.96,1739275200.0,12
2025-02-11 13:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.68790949,0.46397318,129.55343919,131.65694035,1991361365.5916128,76059.42,77082.77,76034.28,77025.39,1739278800.0,13
2025-02-11 14:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.53367801,0.49745625,53.40478849,56.03619076,2565562610.945468,76533.18,76533.18,75938.71,76059.42,1739282400.0,14
2025-02-11 15:00:00,97888.0,100097.0,95676.0,96558.0,,,,,4.81711999,1.12417223,115.52078432,115.61087968,1376845587.6688907,77221.8,77221.8,76533.18,76533.18,1739286000.0,15
2025-02-11 16:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.3754123,1.13060343,38.09689579,39.41829103,4141550869.294589,76994.87,77235.95,76779.39,77221.8,1739289600.0,16
2025-02-11 17:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.52193733,1.16326189,44.92899645,51.67179526,3128604804.668692,77525.67,77525.67,76747.16,76994.87,1739293200.0,17
2025-02-11 18:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.22808485,1.18230772,15.19509491,15.96593977,3902849139.4498696,78190.5,78194.97,77451.13,77525.67,1739296800.0,18
2025-02-11 19:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.33957229,1.21481632,17.52190736,17.99733161,1990647981.995642,78921.57,78943.33,78135.5,78190.5,1739300400.0,19
2025-02-11 20:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.56520077,1.05442936,37.85972559,42.39005757,2709967309.610824,80007.58,80035.92,78921.57,78921.57,1739304000.0,20
2025-02-11 21:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.88117207,1.10407137,49.77420145,51.10798013,3051092682.719449,79400.24,80012.48,79400.07,80007.58,1739307600.0,21
2025-02-11 22:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.44899288,0.48005321,5.8326046,5.83690743,910303102.2465122,78700.05,79400.24,78700.05,79400.24,1739311200.0,22
2025-02-11 23:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.18588768,0.45297827,17.28991412,17.84521772,3132122993.843262,79155.32,79186.74,78682.61,78700.05,1739314800.0,23
2025-02-12 00:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.11558146,0.39492743,12.07140224,13.86977491,1199175998.406984,79444.66,79444.66,79131.2,79155.32,1739318400.0,0
2025-02-12 01:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.56057494,0.58528316,111.24906559,112.36139569,1202457938.84382,79588.77,79593.2,79399.02,79444.66,1739322000.0,1
2025-02-12 02:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.02752279,0.54070466,1.58431966,2.25686871,3624961245.276744,79557.98,79677.98,79483.55,79588.77,1739325600.0,2
2025-02-12 03:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.285433,0.50073783,26.22311438,29.68503177,1825924561.229917,79690.53,79802.96,79557.98,79557.98,1739329200.0,3
2025-02-12 04:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.25698301,0.41156797,5.79915304,5.91060917,159032173.07686052,79894.4,79909.95,79676.75,79690.53,1739332800.0,4
2025-02-12 05:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.59219753,0.43202577,50.67812733,65.73392635,1915556267.064264,79706.11,79894.4,79698.79,79894.4,1739336400.0,5
2025-02-12 06:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.21002636,0.43547416,11.64258205,11.97150241,3226238428.456536,79618.22,79706.11,79529.8,79706.11,1739340000.0,6
2025-02-12 07:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.61361079,0.5066212,55.8945667,69.95163058,2801672263.6885304,79582.78,79725.13,79582.78,79618.22,1739343600.0,7
2025-02-12 08:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.10030486,0.44086833,79.84967054,88.02438847,2646393273.0926566,80044.68,80061.96,79574.23,79582.78,1739347200.0,8
2025-02-12 09:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.74536637,0.68627456,74.64155887,75.05075375,1703465833.3632298,79715.69,80051.44,79682.06,80044.68,1739350800.0,9
2025-02-12 10:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.11987124,0.66262288,12.06554631,13.78519265,2151179745.4538403,79672.9,79816.95,79672.9,79715.69,1739354400.0,10
2025-02-12 11:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.38045813,0.68026218,38.59292408,41.46993648,1666551302.917447,79391.06,79673.97,79384.04,79672.9,1739358000.0,11
2025-02-12 12:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.13337744,0.61471646,15.45420631,18.539464,1708074669.0682044,79531.54,79531.54,79390.26,79391.06,1739361600.0,12
2025-02-12 13:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.6288865,0.67455362,53.04270994,55.34201171,2409400387.8528266,80362.35,80527.53,79312.94,79531.54,1739365200.0,13
2025-02-12 14:00:00,97888.0,100097.0,95676.0,96558.0,,,,,1.13080291,0.74843821,99.60517,105.16467042,1620826882.9360285,80032.27,80428.87,79881.38,80362.35,1739368800.0,14
2025-02-12 15:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.20811567,0.62098261,22.3372481,26.63880522,3736034000.827358,79767.17,80075.25,79726.65,80032.27,1739372400.0,15
2025-02-12 16:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.04977634,0.37875546,5.04954134,5.62472625,2548897175.0850635,79054.97,79780.74,79005.75,79767.17,1739376000.0,16
2025-02-12 17:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.38102198,0.41606271,15.88742801,16.38394511,1995191908.7093432,78247.96,79054.97,77873.89,79054.97,1739379600.0,17
2025-02-12 18:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.44339289,0.42505339,33.17299163,34.14125267,3913812555.5207977,78149.94,78321.71,78100.48,78247.96,1739383200.0,18
2025-02-12 19:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.72453548,0.50950454,65.08677754,69.55540561,2768313632.528708,77305.1,78149.94,77305.1,78149.94,1739386800.0,19
2025-02-12 20:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.29965564,0.46247156,17.15290298,17.67968271,3447060900.503713,77498.14,77521.86,77222.32,77305.1,1739390400.0,20
2025-02-12 21:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.31304789,0.34564941,17.9737816,18.78287322,3269162281.109282,78177.13,78244.74,77498.14,77498.14,1739394000.0,21
2025-02-12 22:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.88983461,0.44303783,63.61803457,64.06809189,2236413478.465262,77911.89,78255.43,77584.09,78177.13,1739397600.0,22
2025-02-12 23:00:00,97888.0,100097.0,95676.0,96558.0,,,,,0.23343728,0.46927511,9.32662889,9.5709283,1225097679.9598374,78373.97,78388.52,77826.86,77911.89,1739401200.0,23
2025-02-13 00:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.18942678,0.44190437,19.49239296,21.97350645,3830819613.239578,78614.22,78614.22,78335.43,78373.97,1739404800.0,0
2025-02-13 01:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.11972357,0.39566589,7.55496373,8.26092618,1580830700.529095,78888.01,78888.01,78611.79,78614.22,1739408400.0,1
2025-02-13 02:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.10409182,0.30703108,10.88744627,13.63602897,1744184494.0137858,78517.58,78927.54,78517.58,78888.01,1739412000.0,2
2025-02-13 03:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.2781961,0.30396544,24.93688465,27.54141384,1172622013.3410802,78402.27,78517.58,78393.38,78517.58,1739415600.0,3
2025-02-13 04:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.30101303,0.30224617,28.30187393,33.71345984,3742408125.4771743,78169.1,78410.55,78169.1,78402.27,1739419200.0,4
2025-02-13 05:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.43607406,0.23742323,47.32796774,51.45673917,2820674903.9997945,77888.41,78184.54,77767.86,78169.1,1739422800.0,5
2025-02-13 06:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.45095735,0.41135467,71.53947676,72.54786727,3840278245.67444,78325.09,78509.97,77888.41,77888.41,1739426400.0,6
2025-02-13 07:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.34044529,0.43292875,33.17182198,39.15120788,2198964054.598237,78487.37,78487.37,78246.85,78325.09,1739430000.0,7
2025-02-13 08:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.27493316,0.45510154,18.51253838,20.61998737,2207098925.294443,78663.68,78793.2,78487.37,78487.37,1739433600.0,8
2025-02-13 09:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.54756758,0.66131237,163.55651287,165.58973102,1878996887.032992,78704.11,78828.06,78634.43,78663.68,1739437200.0,9
2025-02-13 10:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.25526601,0.80089378,103.58699309,104.18707851,1684552902.8410368,78810.5,78853.71,78559.81,78704.11,1739440800.0,10
2025-02-13 11:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.15024218,0.77935509,11.35184269,12.62034304,1505825007.946803,79045.46,79045.46,78761.89,78810.5,1739444400.0,11
2025-02-13 12:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.63290725,0.80747412,35.15919578,36.07571312,1499473410.475384,79189.28,79212.13,79045.46,79045.46,1739448000.0,12
2025-02-13 13:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.43144152,0.661829,61.85400922,66.44199476,5734735746.114022,79417.75,79544.92,79065.13,79189.28,1739451600.0,13
2025-02-13 14:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.88972359,0.74029733,48.75589273,48.93479752,957319207.5289547,79182.31,79497.51,79045.47,79417.75,1739455200.0,14
2025-02-13 15:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.15212548,0.86561052,160.72995082,168.21032017,2810702064.68452,79092.87,79318.05,79082.59,79182.31,1739458800.0,15
2025-02-13 16:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.38147583,0.69902598,18.7058348,19.07379152,1991108391.8068483,79515.5,79560.61,79092.87,79092.87,1739462400.0,16
2025-02-13 17:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.31731009,0.70788942,48.55709203,48.74047338,2251013620.76762,79264.11,79563.39,79246.21,79515.5,1739466000.0,17
2025-02-13 18:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.23665022,0.72023343,21.2935725,22.71842125,3249112967.595136,79046.02,79264.11,79032.08,79264.11,1739469600.0,18
2025-02-13 19:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.39331348,0.82886289,75.85767675,76.63224138,1770167866.0158713,78814.26,79046.02,78695.67,79046.02,1739473200.0,19
2025-02-13 20:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.78510253,0.87938589,79.03086246,80.86556013,3634441346.6143217,78871.23,78871.23,78759.22,78814.26,1739476800.0,20
2025-02-13 21:00:00,96454.0,98467.0,94120.0,97836.0,,,,,3.02209913,1.18401097,93.59877788,93.68507301,1124616093.5938816,78756.32,78972.37,78756.32,78871.23,1739480400.0,21
2025-02-13 22:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.07492919,1.17298292,79.69575505,82.76954746,2448970738.712155,78511.04,78756.32,78511.04,78756.32,1739484000.0,22
2025-02-13 23:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.14891611,1.28261725,69.52119796,70.08388253,2132532073.8876977,78469.85,78568.4,78459.34,78511.04,1739487600.0,23
2025-02-14 00:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.33475995,1.14225294,33.41156027,34.81503464,1216005364.8003442,78202.79,78469.85,78200.09,78469.85,1739491200.0,0
2025-02-14 01:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.43087064,1.16999872,27.03405529,28.00659163,1325881686.6319463,77914.2,78202.79,77902.98,78202.79,1739494800.0,1
2025-02-14 02:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.23112868,1.00397232,18.62679384,23.11286762,4792881992.472273,77923.68,77998.16,77884.24,77914.2,1739498400.0,2
2025-02-14 03:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.63756036,0.98289487,44.91418595,46.54190612,2251993964.5338497,77947.12,77991.69,77870.57,77923.68,1739502000.0,3
2025-02-14 04:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.7063508,0.65207368,86.12213073,91.11925273,1900735431.387513,77687.64,78005.61,77687.64,77947.12,1739505600.0,4
2025-02-14 05:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.30583519,0.5422031,37.60536217,39.4527389,1757174733.0971923,77669.98,77735.67,77616.73,77687.64,1739509200.0,5
2025-02-14 06:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.50723589,0.4505345,51.78440166,54.78147616,2922753738.733848,77600.52,77669.98,77555.35,77669.98,1739512800.0,6
2025-02-14 07:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.60244684,0.48877549,57.82492978,61.44957802,1972463752.6588416,77720.09,77721.94,77596.88,77600.52,1739516400.0,7
2025-02-14 08:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.37191498,0.62321039,111.51258617,115.24085794,1445677157.7615962,77671.86,77729.29,77660.89,77720.09,1739520000.0,8
2025-02-14 09:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.23953913,0.62441188,21.49559963,23.71437345,1544986836.9877362,77689.6,77845.18,77617.51,77671.86,1739523600.0,9
2025-02-14 10:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.78291125,0.6451763,60.71280939,62.63289978,1948266520.208695,77720.87,77733.51,77682.25,77689.6,1739527200.0,10
2025-02-14 11:00:00,96454.0,98467.0,94120.0,97836.0,,,,,1.00960731,0.68849866,132.3408038,136.29698693,3552877467.3437552,77727.61,77775.18,77703.3,77720.87,1739530800.0,11
2025-02-14 12:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.27565494,0.68418719,15.54247016,17.09060606,1743228530.6095655,77477.19,77727.61,77469.42,77727.61,1739534400.0,12
2025-02-14 13:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.17130128,0.63619653,12.85415684,14.04670474,2773378569.800795,77357.59,77477.19,77209.68,77477.19,1739538000.0,13
2025-02-14 14:00:00,96454.0,98467.0,94120.0,97836.0,,,,,0.52762132,0.62550717,56.5006124,64.89742273,3012278052.316906,78163.5,78293.65,77357.59,77357.59,1739541600.0,14
